series_id,year,period,label,value
SUUR0000SAC,2008,M03,2008 Mar,113.969
SUUR0000SAC,2008,M04,2008 Apr,115.299
SUUR0000SAC,2008,M05,2008 May,116.993
SUUR0000SAC,2008,M06,2008 Jun,118.273
SUUR0000SAC,2008,M07,2008 Jul,118.637
SUUR0000SAC,2008,M08,2008 Aug,117.556
SUUR0000SAC,2008,M09,2008 Sep,117.604
SUUR0000SAC,2008,M10,2008 Oct,115.447
SUUR0000SAC,2008,M11,2008 Nov,110.304
SUUR0000SAC,2008,M12,2008 Dec,107.102
SUUR0000SAC,2009,M01,2009 Jan,107.731
SUUR0000SAC,2009,M02,2009 Feb,108.721
SUUR0000SAC,2009,M03,2009 Mar,109.131
SUUR0000SAC,2009,M04,2009 Apr,109.896
SUUR0000SAC,2009,M05,2009 May,110.75
SUUR0000SAC,2009,M06,2009 Jun,112.397
SUUR0000SAC,2009,M07,2009 Jul,111.661
SUUR0000SAC,2009,M08,2009 Aug,112.117
SUUR0000SAC,2009,M09,2009 Sep,112.366
SUUR0000SAC,2009,M10,2009 Oct,112.696
SUUR0000SAC,2009,M11,2009 Nov,113.016
SUUR0000SAC,2009,M12,2009 Dec,112.588
SUUR0000SAC,2010,M01,2010 Jan,113.31
SUUR0000SAC,2010,M02,2010 Feb,113.11
SUUR0000SAC,2010,M03,2010 Mar,113.958
SUUR0000SAC,2010,M04,2010 Apr,114.258
SUUR0000SAC,2010,M05,2010 May,114.227
SUUR0000SAC,2010,M06,2010 Jun,113.216
SUUR0000SAC,2010,M07,2010 Jul,112.944
SUUR0000SAC,2010,M08,2010 Aug,113.274
SUUR0000SAC,2010,M09,2010 Sep,113.487
SUUR0000SAC,2010,M10,2010 Oct,114.023
SUUR0000SAC,2010,M11,2010 Nov,113.987
SUUR0000SAC,2010,M12,2010 Dec,114.336
SUUR0000SAC,2011,M01,2011 Jan,115.382
SUUR0000SAC,2011,M02,2011 Feb,116.271
SUUR0000SAC,2011,M03,2011 Mar,118.854
SUUR0000SAC,2011,M04,2011 Apr,120.4
SUUR0000SAC,2011,M05,2011 May,121.174
SUUR0000SAC,2011,M06,2011 Jun,120.123
SUUR0000SAC,2011,M07,2011 Jul,119.899
SUUR0000SAC,2011,M08,2011 Aug,120.297
SUUR0000SAC,2011,M09,2011 Sep,120.7
SUUR0000SAC,2011,M10,2011 Oct,120.151
SUUR0000SAC,2011,M11,2011 Nov,119.716
SUUR0000SAC,2011,M12,2011 Dec,118.699
SUUR0000SAC,2012,M01,2012 Jan,119.628
SUUR0000SAC,2012,M02,2012 Feb,120.684
SUUR0000SAC,2012,M03,2012 Mar,122.488
SUUR0000SAC,2012,M04,2012 Apr,123.009
SUUR0000SAC,2012,M05,2012 May,122.323
SUUR0000SAC,2012,M06,2012 Jun,121.087
SUUR0000SAC,2012,M07,2012 Jul,120.395
SUUR0000SAC,2012,M08,2012 Aug,121.776
SUUR0000SAC,2012,M09,2012 Sep,122.741
SUUR0000SAC,2012,M10,2012 Oct,122.457
SUUR0000SAC,2012,M11,2012 Nov,120.839
SUUR0000SAC,2012,M12,2012 Dec,119.658
SUUR0000SAC,2013,M01,2013 Jan,119.918
SUUR0000SAC,2013,M02,2013 Feb,121.85
SUUR0000SAC,2013,M03,2013 Mar,122.371
SUUR0000SAC,2013,M04,2013 Apr,121.888
SUUR0000SAC,2013,M05,2013 May,121.844
SUUR0000SAC,2013,M06,2013 Jun,121.771
SUUR0000SAC,2013,M07,2013 Jul,121.518
SUUR0000SAC,2013,M08,2013 Aug,121.626
SUUR0000SAC,2013,M09,2013 Sep,121.701
SUUR0000SAC,2013,M10,2013 Oct,120.927
SUUR0000SAC,2013,M11,2013 Nov,120.134
SUUR0000SAC,2013,M12,2013 Dec,119.816
SUUR0000SAC,2014,M01,2014 Jan,120.193
SUUR0000SAC,2014,M02,2014 Feb,120.827
SUUR0000SAC,2014,M03,2014 Mar,121.983
SUUR0000SAC,2014,M04,2014 Apr,122.784
SUUR0000SAC,2014,M05,2014 May,122.977
SUUR0000SAC,2014,M06,2014 Jun,122.791
SUUR0000SAC,2014,M07,2014 Jul,122.446
SUUR0000SAC,2014,M08,2014 Aug,121.914
SUUR0000SAC,2014,M09,2014 Sep,121.991
SUUR0000SAC,2014,M10,2014 Oct,121.149
SUUR0000SAC,2014,M11,2014 Nov,119.325
SUUR0000SAC,2014,M12,2014 Dec,117.213
SUUR0000SAC,2015,M01,2015 Jan,114.99
SUUR0000SAC,2015,M02,2015 Feb,116.143
SUUR0000SAC,2015,M03,2015 Mar,117.892
SUUR0000SAC,2015,M04,2015 Apr,118.023
SUUR0000SAC,2015,M05,2015 May,119.316
SUUR0000SAC,2015,M06,2015 Jun,119.422
SUUR0000SAC,2015,M07,2015 Jul,119.12
SUUR0000SAC,2015,M08,2015 Aug,118.56
SUUR0000SAC,2015,M09,2015 Sep,117.573
SUUR0000SAC,2015,M10,2015 Oct,117.104
SUUR0000SAC,2015,M11,2015 Nov,116.032
SUUR0000SAC,2015,M12,2015 Dec,114.698
SUUR0000SAC,2016,M01,2016 Jan,114.444
SUUR0000SAC,2016,M02,2016 Feb,113.823
SUUR0000SAC,2016,M03,2016 Mar,114.913
SUUR0000SAC,2016,M04,2016 Apr,115.908
SUUR0000SAC,2016,M05,2016 May,116.334
SUUR0000SAC,2016,M06,2016 Jun,116.418
SUUR0000SAC,2016,M07,2016 Jul,115.42
SUUR0000SAC,2016,M08,2016 Aug,115.16
SUUR0000SAC,2016,M09,2016 Sep,115.592
SUUR0000SAC,2016,M10,2016 Oct,115.971
SUUR0000SAC,2016,M11,2016 Nov,115.042
SUUR0000SAC,2016,M12,2016 Dec,114.668
SUUR0000SAC,2017,M01,2017 Jan,115.733
SUUR0000SAC,2017,M02,2017 Feb,115.895
SUUR0000SAC,2017,M03,2017 Mar,116.202
SUUR0000SAC,2017,M04,2017 Apr,116.7
SUUR0000SAC,2017,M05,2017 May,116.371
SUUR0000SAC,2017,M06,2017 Jun,115.865
SUUR0000SAC,2017,M07,2017 Jul,115.377
SUUR0000SAC,2017,M08,2017 Aug,115.773
SUUR0000SAC,2017,M09,2017 Sep,117.087
SUUR0000SAC,2017,M10,2017 Oct,116.536
SUUR0000SAC,2017,M11,2017 Nov,116.292
SUUR0000SAC,2017,M12,2017 Dec,115.635
SUUR0000SAC,2018,M01,2018 Jan,116.51
SUUR0000SAC,2018,M02,2018 Feb,117.063
SUUR0000SAC,2018,M03,2018 Mar,117.351
SUUR0000SAC,2018,M04,2018 Apr,118.133
SUUR0000SAC,2018,M05,2018 May,118.514
SUUR0000SAC,2018,M06,2018 Jun,118.384
SUUR0000SAC,2018,M07,2018 Jul,118.118
SUUR0000SAC,2018,M08,2018 Aug,117.966
SUUR0000SAC,2018,M09,2018 Sep,118.055
SUUR0000SAC,2018,M10,2018 Oct,118.355
SUUR0000SAC,2018,M11,2018 Nov,117.278
SUUR0000SAC,2018,M12,2018 Dec,115.761
SUUR0000SAC,2019,M01,2019 Jan,115.852
SUUR0000SAC,2019,M02,2019 Feb,116.585
SUUR0000SAC,2019,M03,2019 Mar,117.693
SUUR0000SAC,2019,M04,2019 Apr,118.585
SUUR0000SAC,2019,M05,2019 May,118.702
SUUR0000SAC,2019,M06,2019 Jun,118.136
SUUR0000SAC,2019,M07,2019 Jul,118.201
SUUR0000SAC,2019,M08,2019 Aug,117.861
SUUR0000SAC,2019,M09,2019 Sep,117.583
SUUR0000SAC,2019,M10,2019 Oct,117.78
SUUR0000SAC,2019,M11,2019 Nov,117.262
SUUR0000SAC,2019,M12,2019 Dec,116.612
SUUR0000SAC,2020,M01,2020 Jan,117.046
SUUR0000SAC,2020,M02,2020 Feb,117.21
SUUR0000SAC,2020,M03,2020 Mar,116.604
SUUR0000SAC,2020,M04,2020 Apr,115.565
SUUR0000SAC,2020,M05,2020 May,115.686
SUUR0000SAC,2020,M06,2020 Jun,116.623
SUUR0000SAC,2020,M07,2020 Jul,117.439
SUUR0000SAC,2020,M08,2020 Aug,118.311
SUUR0000SAC,2020,M09,2020 Sep,118.55
SUUR0000SAC,2020,M10,2020 Oct,118.496
SUUR0000SAC,2020,M11,2020 Nov,117.736
SUUR0000SAC,2020,M12,2020 Dec,117.869
SUUR0000SAC,2021,M01,2021 Jan,118.929
SUUR0000SAC,2021,M02,2021 Feb,119.792
SUUR0000SAC,2021,M03,2021 Mar,121.145
SUUR0000SAC,2021,M04,2021 Apr,122.815
SUUR0000SAC,2021,M05,2021 May,124.355
SUUR0000SAC,2021,M06,2021 Jun,126.023
SUUR0000SAC,2021,M07,2021 Jul,126.903
SUUR0000SAC,2021,M08,2021 Aug,127.394
SUUR0000SAC,2021,M09,2021 Sep,127.946
SUUR0000SAC,2021,M10,2021 Oct,129.567
SUUR0000SAC,2021,M11,2021 Nov,130.348
SUUR0000SAC,2021,M12,2021 Dec,130.711
SUUR0000SAC,2022,M01,2022 Jan,132.145
SUUR0000SAC,2022,M02,2022 Feb,134.189
SUUR0000SAC,2022,M03,2022 Mar,137.902
SUUR0000SAC,2022,M04,2022 Apr,138.301
SUUR0000SAC,2022,M05,2022 May,140.456
SUUR0000SAC,2022,M06,2022 Jun,142.98
SUUR0000SAC,2022,M07,2022 Jul,142.137
SUUR0000SAC,2022,M08,2022 Aug,140.892
SUUR0000SAC,2022,M09,2022 Sep,140.53
SUUR0000SAC,2022,M10,2022 Oct,141.258
SUUR0000SAC,2022,M11,2022 Nov,140.296
SUUR0000SAC,2022,M12,2022 Dec,138.143
SUUR0000SAC,2023,M01,2023 Jan,139.378
SUUR0000SAC,2023,M02,2023 Feb,140.081
SUUR0000SAC,2023,M03,2023 Mar,140.523
SUUR0000SAC,2023,M04,2023 Apr,141.712
SUUR0000SAC,2023,M05,2023 May,141.928
SUUR0000SAC,2023,M06,2023 Jun,142.143
SUUR0000SAC,2023,M07,2023 Jul,142.078
SUUR0000SAC,2023,M08,2023 Aug,143.011
SUUR0000SAC,2023,M09,2023 Sep,142.68
SUUR0000SAC,2023,M10,2023 Oct,141.873
SUUR0000SAC,2023,M11,2023 Nov,139.936
SUUR0000SAC,2023,M12,2023 Dec,138.885
SUUR0000SAC,2024,M01,2024 Jan,139.159
SUUR0000SAC,2024,M02,2024 Feb,140.191
SUUR0000SAC,2024,M03,2024 Mar,141.082
SUUR0000SAC,2024,M04,2024 Apr,141.838
SUUR0000SAC,2024,M05,2024 May,141.716
SUUR0000SAC,2024,M06,2024 Jun,141.123
SUUR0000SAC,2024,M07,2024 Jul,141.08
SUUR0000SAC,2024,M08,2024 Aug,140.686
SUUR0000SAC,2024,M09,2024 Sep,140.363
SUUR0000SAC,2024,M10,2024 Oct,140.006
SUUR0000SAC,2024,M11,2024 Nov,139.281
SUUR0000SAC,2024,M12,2024 Dec,138.902
SUUR0000SAC,2025,M01,2025 Jan,139.86
SUUR0000SAC,2025,M02,2025 Feb,140.539
SUUR0000SAC,2025,M03,2025 Mar,140.691
SUUR0000SAD,1999,M12,1999 Dec,100
SUUR0000SAD,2000,M01,2000 Jan,99.8
SUUR0000SAD,2000,M02,2000 Feb,99.4
SUUR0000SAD,2000,M03,2000 Mar,99.4
SUUR0000SAD,2000,M04,2000 Apr,99.3
SUUR0000SAD,2000,M05,2000 May,99.1
SUUR0000SAD,2000,M06,2000 Jun,98.9
SUUR0000SAD,2000,M07,2000 Jul,98.6
SUUR0000SAD,2000,M08,2000 Aug,98.1
SUUR0000SAD,2000,M09,2000 Sep,98.2
SUUR0000SAD,2000,M10,2000 Oct,98.2
SUUR0000SAD,2000,M11,2000 Nov,98.3
SUUR0000SAD,2000,M12,2000 Dec,98.1
SUUR0000SAD,2001,M01,2001 Jan,97.8
SUUR0000SAD,2001,M02,2001 Feb,97.4
SUUR0000SAD,2001,M03,2001 Mar,97
SUUR0000SAD,2001,M04,2001 Apr,96.9
SUUR0000SAD,2001,M05,2001 May,96.4
SUUR0000SAD,2001,M06,2001 Jun,96.1
SUUR0000SAD,2001,M07,2001 Jul,95.8
SUUR0000SAD,2001,M08,2001 Aug,95.3
SUUR0000SAD,2001,M09,2001 Sep,95
SUUR0000SAD,2001,M10,2001 Oct,95.1
SUUR0000SAD,2001,M11,2001 Nov,95.5
SUUR0000SAD,2001,M12,2001 Dec,95.3
SUUR0000SAD,2002,M01,2002 Jan,94.7
SUUR0000SAD,2002,M02,2002 Feb,94
SUUR0000SAD,2002,M03,2002 Mar,93.5
SUUR0000SAD,2002,M04,2002 Apr,93.3
SUUR0000SAD,2002,M05,2002 May,93.2
SUUR0000SAD,2002,M06,2002 Jun,92.8
SUUR0000SAD,2002,M07,2002 Jul,92.6
SUUR0000SAD,2002,M08,2002 Aug,92.4
SUUR0000SAD,2002,M09,2002 Sep,92.2
SUUR0000SAD,2002,M10,2002 Oct,92.2
SUUR0000SAD,2002,M11,2002 Nov,91.9
SUUR0000SAD,2002,M12,2002 Dec,91.7
SUUR0000SAD,2003,M01,2003 Jan,91.4
SUUR0000SAD,2003,M02,2003 Feb,91.2
SUUR0000SAD,2003,M03,2003 Mar,91
SUUR0000SAD,2003,M04,2003 Apr,90.7
SUUR0000SAD,2003,M05,2003 May,90.3
SUUR0000SAD,2003,M06,2003 Jun,89.9
SUUR0000SAD,2003,M07,2003 Jul,89.4
SUUR0000SAD,2003,M08,2003 Aug,89
SUUR0000SAD,2003,M09,2003 Sep,88.3
SUUR0000SAD,2003,M10,2003 Oct,88.1
SUUR0000SAD,2003,M11,2003 Nov,88
SUUR0000SAD,2003,M12,2003 Dec,88
SUUR0000SAD,2004,M01,2004 Jan,88
SUUR0000SAD,2004,M02,2004 Feb,88.4
SUUR0000SAD,2004,M03,2004 Mar,88.3
SUUR0000SAD,2004,M04,2004 Apr,88.4
SUUR0000SAD,2004,M05,2004 May,88.3
SUUR0000SAD,2004,M06,2004 Jun,87.9
SUUR0000SAD,2004,M07,2004 Jul,87.5
SUUR0000SAD,2004,M08,2004 Aug,87.3
SUUR0000SAD,2004,M09,2004 Sep,87.7
SUUR0000SAD,2004,M10,2004 Oct,88.2
SUUR0000SAD,2004,M11,2004 Nov,88.5
SUUR0000SAD,2004,M12,2004 Dec,88.7
SUUR0000SAD,2005,M01,2005 Jan,89
SUUR0000SAD,2005,M02,2005 Feb,88.7
SUUR0000SAD,2005,M03,2005 Mar,88.5
SUUR0000SAD,2005,M04,2005 Apr,88.5
SUUR0000SAD,2005,M05,2005 May,88.5
SUUR0000SAD,2005,M06,2005 Jun,88.2
SUUR0000SAD,2005,M07,2005 Jul,87.5
SUUR0000SAD,2005,M08,2005 Aug,87.2
SUUR0000SAD,2005,M09,2005 Sep,87.5
SUUR0000SAD,2005,M10,2005 Oct,87.7
SUUR0000SAD,2005,M11,2005 Nov,87.6
SUUR0000SAD,2005,M12,2005 Dec,87.5
SUUR0000SAD,2006,M01,2006 Jan,87.6
SUUR0000SAD,2006,M02,2006 Feb,87.5
SUUR0000SAD,2006,M03,2006 Mar,87.4
SUUR0000SAD,2006,M04,2006 Apr,87.4
SUUR0000SAD,2006,M05,2006 May,87.3
SUUR0000SAD,2006,M06,2006 Jun,87.1
SUUR0000SAD,2006,M07,2006 Jul,86.9
SUUR0000SAD,2006,M08,2006 Aug,86.6
SUUR0000SAD,2006,M09,2006 Sep,86.2
SUUR0000SAD,2006,M10,2006 Oct,86.1
SUUR0000SAD,2006,M11,2006 Nov,85.8
SUUR0000SAD,2006,M12,2006 Dec,85.5
SUUR0000SAD,2007,M01,2007 Jan,85.389
SUUR0000SAD,2007,M02,2007 Feb,85.341
SUUR0000SAD,2007,M03,2007 Mar,85.257
SUUR0000SAD,2007,M04,2007 Apr,85.112
SUUR0000SAD,2007,M05,2007 May,84.861
SUUR0000SAD,2007,M06,2007 Jun,84.47
SUUR0000SAD,2007,M07,2007 Jul,84.286
SUUR0000SAD,2007,M08,2007 Aug,84.167
SUUR0000SAD,2007,M09,2007 Sep,83.982
SUUR0000SAD,2007,M10,2007 Oct,83.963
SUUR0000SAD,2007,M11,2007 Nov,83.804
SUUR0000SAD,2007,M12,2007 Dec,83.597
SUUR0000SAD,2008,M01,2008 Jan,83.621
SUUR0000SAD,2008,M02,2008 Feb,83.595
SUUR0000SAD,2008,M03,2008 Mar,83.555
SUUR0000SAD,2008,M04,2008 Apr,83.244
SUUR0000SAD,2008,M05,2008 May,83.081
SUUR0000SAD,2008,M06,2008 Jun,82.891
SUUR0000SAD,2008,M07,2008 Jul,82.845
SUUR0000SAD,2008,M08,2008 Aug,82.448
SUUR0000SAD,2008,M09,2008 Sep,81.863
SUUR0000SAD,2008,M10,2008 Oct,81.485
SUUR0000SAD,2008,M11,2008 Nov,80.905
SUUR0000SAD,2008,M12,2008 Dec,80.52
SUUR0000SAD,2009,M01,2009 Jan,80.526
SUUR0000SAD,2009,M02,2009 Feb,80.491
SUUR0000SAD,2009,M03,2009 Mar,80.406
SUUR0000SAD,2009,M04,2009 Apr,80.449
SUUR0000SAD,2009,M05,2009 May,80.612
SUUR0000SAD,2009,M06,2009 Jun,80.642
SUUR0000SAD,2009,M07,2009 Jul,80.459
SUUR0000SAD,2009,M08,2009 Aug,80.01
SUUR0000SAD,2009,M09,2009 Sep,80.246
SUUR0000SAD,2009,M10,2009 Oct,81.079
SUUR0000SAD,2009,M11,2009 Nov,81.227
SUUR0000SAD,2009,M12,2009 Dec,81.325
SUUR0000SAD,2010,M01,2010 Jan,81.43
SUUR0000SAD,2010,M02,2010 Feb,81.435
SUUR0000SAD,2010,M03,2010 Mar,81.417
SUUR0000SAD,2010,M04,2010 Apr,81.299
SUUR0000SAD,2010,M05,2010 May,81.196
SUUR0000SAD,2010,M06,2010 Jun,81.093
SUUR0000SAD,2010,M07,2010 Jul,81.116
SUUR0000SAD,2010,M08,2010 Aug,81.089
SUUR0000SAD,2010,M09,2010 Sep,80.742
SUUR0000SAD,2010,M10,2010 Oct,80.489
SUUR0000SAD,2010,M11,2010 Nov,80.15
SUUR0000SAD,2010,M12,2010 Dec,79.98
SUUR0000SAD,2011,M01,2011 Jan,80.124
SUUR0000SAD,2011,M02,2011 Feb,80.382
SUUR0000SAD,2011,M03,2011 Mar,80.596
SUUR0000SAD,2011,M04,2011 Apr,80.923
SUUR0000SAD,2011,M05,2011 May,81.257
SUUR0000SAD,2011,M06,2011 Jun,81.508
SUUR0000SAD,2011,M07,2011 Jul,81.551
SUUR0000SAD,2011,M08,2011 Aug,81.507
SUUR0000SAD,2011,M09,2011 Sep,81.141
SUUR0000SAD,2011,M10,2011 Oct,80.972
SUUR0000SAD,2011,M11,2011 Nov,80.673
SUUR0000SAD,2011,M12,2011 Dec,80.484
SUUR0000SAD,2012,M01,2012 Jan,80.621
SUUR0000SAD,2012,M02,2012 Feb,80.81
SUUR0000SAD,2012,M03,2012 Mar,80.939
SUUR0000SAD,2012,M04,2012 Apr,81.143
SUUR0000SAD,2012,M05,2012 May,81.241
SUUR0000SAD,2012,M06,2012 Jun,81.34
SUUR0000SAD,2012,M07,2012 Jul,81.249
SUUR0000SAD,2012,M08,2012 Aug,80.843
SUUR0000SAD,2012,M09,2012 Sep,80.356
SUUR0000SAD,2012,M10,2012 Oct,80.021
SUUR0000SAD,2012,M11,2012 Nov,79.787
SUUR0000SAD,2012,M12,2012 Dec,79.664
SUUR0000SAD,2013,M01,2013 Jan,79.784
SUUR0000SAD,2013,M02,2013 Feb,80.015
SUUR0000SAD,2013,M03,2013 Mar,80.158
SUUR0000SAD,2013,M04,2013 Apr,80.293
SUUR0000SAD,2013,M05,2013 May,80.326
SUUR0000SAD,2013,M06,2013 Jun,80.234
SUUR0000SAD,2013,M07,2013 Jul,80.122
SUUR0000SAD,2013,M08,2013 Aug,80.056
SUUR0000SAD,2013,M09,2013 Sep,79.776
SUUR0000SAD,2013,M10,2013 Oct,79.534
SUUR0000SAD,2013,M11,2013 Nov,79.296
SUUR0000SAD,2013,M12,2013 Dec,79.121
SUUR0000SAD,2014,M01,2014 Jan,79.093
SUUR0000SAD,2014,M02,2014 Feb,79.135
SUUR0000SAD,2014,M03,2014 Mar,79.219
SUUR0000SAD,2014,M04,2014 Apr,79.431
SUUR0000SAD,2014,M05,2014 May,79.344
SUUR0000SAD,2014,M06,2014 Jun,79.183
SUUR0000SAD,2014,M07,2014 Jul,79.152
SUUR0000SAD,2014,M08,2014 Aug,79.033
SUUR0000SAD,2014,M09,2014 Sep,78.654
SUUR0000SAD,2014,M10,2014 Oct,78.318
SUUR0000SAD,2014,M11,2014 Nov,77.555
SUUR0000SAD,2014,M12,2014 Dec,76.976
SUUR0000SAD,2015,M01,2015 Jan,76.945
SUUR0000SAD,2015,M02,2015 Feb,77.329
SUUR0000SAD,2015,M03,2015 Mar,77.812
SUUR0000SAD,2015,M04,2015 Apr,78.319
SUUR0000SAD,2015,M05,2015 May,78.444
SUUR0000SAD,2015,M06,2015 Jun,78.384
SUUR0000SAD,2015,M07,2015 Jul,78.14
SUUR0000SAD,2015,M08,2015 Aug,77.873
SUUR0000SAD,2015,M09,2015 Sep,77.557
SUUR0000SAD,2015,M10,2015 Oct,77.076
SUUR0000SAD,2015,M11,2015 Nov,76.515
SUUR0000SAD,2015,M12,2015 Dec,76.153
SUUR0000SAD,2016,M01,2016 Jan,76.388
SUUR0000SAD,2016,M02,2016 Feb,76.627
SUUR0000SAD,2016,M03,2016 Mar,76.853
SUUR0000SAD,2016,M04,2016 Apr,76.946
SUUR0000SAD,2016,M05,2016 May,76.692
SUUR0000SAD,2016,M06,2016 Jun,76.297
SUUR0000SAD,2016,M07,2016 Jul,75.97
SUUR0000SAD,2016,M08,2016 Aug,75.639
SUUR0000SAD,2016,M09,2016 Sep,75.237
SUUR0000SAD,2016,M10,2016 Oct,75.105
SUUR0000SAD,2016,M11,2016 Nov,74.552
SUUR0000SAD,2016,M12,2016 Dec,74.402
SUUR0000SAD,2017,M01,2017 Jan,74.961
SUUR0000SAD,2017,M02,2017 Feb,75.112
SUUR0000SAD,2017,M03,2017 Mar,75.143
SUUR0000SAD,2017,M04,2017 Apr,75.163
SUUR0000SAD,2017,M05,2017 May,75.065
SUUR0000SAD,2017,M06,2017 Jun,74.847
SUUR0000SAD,2017,M07,2017 Jul,74.445
SUUR0000SAD,2017,M08,2017 Aug,74.116
SUUR0000SAD,2017,M09,2017 Sep,73.683
SUUR0000SAD,2017,M10,2017 Oct,73.418
SUUR0000SAD,2017,M11,2017 Nov,73.238
SUUR0000SAD,2017,M12,2017 Dec,73.256
SUUR0000SAD,2018,M01,2018 Jan,73.551
SUUR0000SAD,2018,M02,2018 Feb,73.656
SUUR0000SAD,2018,M03,2018 Mar,73.923
SUUR0000SAD,2018,M04,2018 Apr,73.783
SUUR0000SAD,2018,M05,2018 May,73.496
SUUR0000SAD,2018,M06,2018 Jun,73.555
SUUR0000SAD,2018,M07,2018 Jul,73.732
SUUR0000SAD,2018,M08,2018 Aug,73.556
SUUR0000SAD,2018,M09,2018 Sep,72.715
SUUR0000SAD,2018,M10,2018 Oct,72.928
SUUR0000SAD,2018,M11,2018 Nov,73.006
SUUR0000SAD,2018,M12,2018 Dec,72.92
SUUR0000SAD,2019,M01,2019 Jan,73.309
SUUR0000SAD,2019,M02,2019 Feb,73.374
SUUR0000SAD,2019,M03,2019 Mar,73.45
SUUR0000SAD,2019,M04,2019 Apr,73.236
SUUR0000SAD,2019,M05,2019 May,72.953
SUUR0000SAD,2019,M06,2019 Jun,73.18
SUUR0000SAD,2019,M07,2019 Jul,73.293
SUUR0000SAD,2019,M08,2019 Aug,73.216
SUUR0000SAD,2019,M09,2019 Sep,72.239
SUUR0000SAD,2019,M10,2019 Oct,72.1
SUUR0000SAD,2019,M11,2019 Nov,71.81
SUUR0000SAD,2019,M12,2019 Dec,71.532
SUUR0000SAD,2020,M01,2020 Jan,71.657
SUUR0000SAD,2020,M02,2020 Feb,71.937
SUUR0000SAD,2020,M03,2020 Mar,71.917
SUUR0000SAD,2020,M04,2020 Apr,71.709
SUUR0000SAD,2020,M05,2020 May,71.709
SUUR0000SAD,2020,M06,2020 Jun,71.656
SUUR0000SAD,2020,M07,2020 Jul,72.599
SUUR0000SAD,2020,M08,2020 Aug,73.676
SUUR0000SAD,2020,M09,2020 Sep,73.878
SUUR0000SAD,2020,M10,2020 Oct,73.977
SUUR0000SAD,2020,M11,2020 Nov,73.66
SUUR0000SAD,2020,M12,2020 Dec,73.617
SUUR0000SAD,2021,M01,2021 Jan,73.495
SUUR0000SAD,2021,M02,2021 Feb,73.627
SUUR0000SAD,2021,M03,2021 Mar,73.987
SUUR0000SAD,2021,M04,2021 Apr,76.07
SUUR0000SAD,2021,M05,2021 May,77.771
SUUR0000SAD,2021,M06,2021 Jun,79.985
SUUR0000SAD,2021,M07,2021 Jul,80.503
SUUR0000SAD,2021,M08,2021 Aug,80.685
SUUR0000SAD,2021,M09,2021 Sep,80.465
SUUR0000SAD,2021,M10,2021 Oct,81.455
SUUR0000SAD,2021,M11,2021 Nov,82.207
SUUR0000SAD,2021,M12,2021 Dec,83.188
SUUR0000SAD,2022,M01,2022 Jan,84.11
SUUR0000SAD,2022,M02,2022 Feb,84.587
SUUR0000SAD,2022,M03,2022 Mar,84.105
SUUR0000SAD,2022,M04,2022 Apr,84.244
SUUR0000SAD,2022,M05,2022 May,84.529
SUUR0000SAD,2022,M06,2022 Jun,85.002
SUUR0000SAD,2022,M07,2022 Jul,85.232
SUUR0000SAD,2022,M08,2022 Aug,85.498
SUUR0000SAD,2022,M09,2022 Sep,84.962
SUUR0000SAD,2022,M10,2022 Oct,84.546
SUUR0000SAD,2022,M11,2022 Nov,83.829
SUUR0000SAD,2022,M12,2022 Dec,83.229
SUUR0000SAD,2023,M01,2023 Jan,83.258
SUUR0000SAD,2023,M02,2023 Feb,83.095
SUUR0000SAD,2023,M03,2023 Mar,83.368
SUUR0000SAD,2023,M04,2023 Apr,84.149
SUUR0000SAD,2023,M05,2023 May,84.587
SUUR0000SAD,2023,M06,2023 Jun,84.818
SUUR0000SAD,2023,M07,2023 Jul,84.627
SUUR0000SAD,2023,M08,2023 Aug,84.208
SUUR0000SAD,2023,M09,2023 Sep,82.898
SUUR0000SAD,2023,M10,2023 Oct,82.445
SUUR0000SAD,2023,M11,2023 Nov,81.784
SUUR0000SAD,2023,M12,2023 Dec,81.486
SUUR0000SAD,2024,M01,2024 Jan,81.297
SUUR0000SAD,2024,M02,2024 Feb,81.408
SUUR0000SAD,2024,M03,2024 Mar,81.264
SUUR0000SAD,2024,M04,2024 Apr,81.081
SUUR0000SAD,2024,M05,2024 May,80.915
SUUR0000SAD,2024,M06,2024 Jun,80.879
SUUR0000SAD,2024,M07,2024 Jul,80.639
SUUR0000SAD,2024,M08,2024 Aug,80.274
SUUR0000SAD,2024,M09,2024 Sep,80.268
SUUR0000SAD,2024,M10,2024 Oct,80.243
SUUR0000SAD,2024,M11,2024 Nov,80.142
SUUR0000SAD,2024,M12,2024 Dec,79.921
SUUR0000SAD,2025,M01,2025 Jan,80.257
SUUR0000SAD,2025,M02,2025 Feb,80.292
SUUR0000SAD,2025,M03,2025 Mar,80.352
SUUR0000SAE,1999,M12,1999 Dec,100
SUUR0000SAE,2000,M01,2000 Jan,100.2
SUUR0000SAE,2000,M02,2000 Feb,99.5
SUUR0000SAE,2000,M03,2000 Mar,99
SUUR0000SAE,2000,M04,2000 Apr,98.6
SUUR0000SAE,2000,M05,2000 May,98.4
SUUR0000SAE,2000,M06,2000 Jun,97.5
SUUR0000SAE,2000,M07,2000 Jul,97.7
SUUR0000SAE,2000,M08,2000 Aug,98
SUUR0000SAE,2000,M09,2000 Sep,98.3
SUUR0000SAE,2000,M10,2000 Oct,98.7
SUUR0000SAE,2000,M11,2000 Nov,98
SUUR0000SAE,2000,M12,2000 Dec,98
