date,close,high,low,open,volume
2015-04-01,2085.51001,2125.919922,2048.379883,2067.629883,72060940000
2015-05-01,2107.389893,2134.719971,2067.929932,2087.379883,65187730000
2015-06-01,2063.110107,2129.870117,2056.320068,2108.639893,73213980000
2015-07-01,2103.840088,2132.820068,2044.02002,2067,77920590000
2015-08-01,1972.180054,2112.659912,1867.01001,2104.48999,84626790000
2015-09-01,1920.030029,2020.859985,1871.910034,1970.089966,79989370000
2015-10-01,2079.360107,2094.320068,1893.699951,1919.650024,85844900000
2015-11-01,2080.409912,2116.47998,2019.390015,2080.76001,75943590000
2015-12-01,2043.939941,2104.27002,1993.26001,2082.929932,83649260000
2016-01-01,1940.23999,2038.199951,1812.290039,2038.199951,92409770000
2016-02-01,1932.22998,1962.959961,1810.099976,1936.939941,93049560000
2016-03-01,2059.73999,2072.209961,1937.089966,1937.089966,92639420000
2016-04-01,2065.300049,2111.050049,2033.800049,2056.620117,81124990000
2016-05-01,2096.949951,2103.47998,2025.910034,2067.169922,78883600000
2016-06-01,2098.860107,2120.550049,1991.680054,2093.939941,86852700000
2016-07-01,2173.600098,2177.090088,2074.02002,2099.340088,69530250000
2016-08-01,2170.949951,2193.810059,2147.580078,2173.149902,75610310000
2016-09-01,2168.27002,2187.870117,2119.120117,2171.330078,77023620000
2016-10-01,2126.149902,2169.600098,2114.719971,2164.330078,72915530000
2016-11-01,2198.810059,2214.100098,2083.790039,2128.679932,88445380000
2016-12-01,2238.830078,2277.530029,2187.439941,2200.169922,75344550000
2017-01-01,2278.870117,2300.98999,2245.129883,2251.570068,70576420000
2017-02-01,2363.639893,2371.540039,2271.649902,2285.590088,69260940000
2017-03-01,2362.719971,2400.97998,2322.25,2380.129883,81664010000
2017-04-01,2384.199951,2398.159912,2328.949951,2362.340088,65369860000
2017-05-01,2411.800049,2418.709961,2352.719971,2388.5,79719460000
2017-06-01,2423.409912,2453.820068,2405.699951,2415.649902,81078810000
2017-07-01,2470.300049,2484.040039,2407.699951,2431.389893,63348090000
