date,close,high,low,open,volume
2015-10-01,1141.5,1189,1105.800049,1115.199951,4321
2015-12-01,1060.300049,1098.800049,1046.199951,1064.599976,10149
2016-01-01,1116.400024,1125.699951,1063.199951,1063.400024,229558
2016-02-01,1233.900024,1260.800049,1115.300049,1116.699951,13930
2016-03-01,1234.199951,1280.699951,1210,1240.5,244751
2016-04-01,1289.199951,1295.5,1209.199951,1232.300049,9954
2016-06-01,1318.400024,1355.599976,1205.400024,1215.699951,13380
2016-07-01,1349,1374.900024,1312.800049,1324.5,281653
2016-08-01,1306.900024,1366,1306.300049,1348.800049,11854
2016-09-01,1313.300049,1350.5,1301.5,1305.300049,18630
2016-10-01,1271.5,1316.800049,1248.900024,1313.5,5775
2016-11-01,1170.800049,1318.599976,1167.900024,1279.300049,242622
2016-12-01,1150,1186.699951,1123.900024,1172.699951,9972
2017-02-01,1252.599976,1263.099976,1197.900024,1211.900024,11087
2017-03-01,1247.300049,1257.699951,1196.199951,1247.800049,251026
2017-04-01,1266.099976,1294.800049,1243,1247.5,9065
2017-05-01,1272,1273.199951,1214,1268.699951,404733
2017-06-01,1240.699951,1295.199951,1238.099976,1268,8948
2017-07-01,1266.599976,1270.800049,1208.599976,1236,292633
2017-08-01,1316.199951,1323.800049,1251.400024,1268.400024,10098
2017-09-01,1281.5,1355.800049,1277,1320.199951,26808
2017-11-01,1273.199951,1296.199951,1265.300049,1272.199951,326214
2017-12-01,1306.300049,1306.300049,1236.5,1274.099976,7596
2018-01-01,1339,1362.400024,1302.300049,1302.300049,338322
2018-02-01,1315.5,1361.400024,1307,1343.800049,10243
2018-03-01,1322.800049,1354.400024,1301.800049,1310.400024,356297
2018-05-01,1300.099976,1320.800049,1285.199951,1313.199951,441893
2018-06-01,1251.300049,1307.699951,1244.800049,1298.599976,5166
2018-08-01,1200.300049,1223.699951,1161.400024,1222.900024,5996
2018-09-01,1191.5,1206.199951,1180,1193.800049,23406
2018-10-01,1212.300049,1238.599976,1183.699951,1191.599976,4126
2018-11-01,1220.199951,1236,1196.300049,1215.400024,304805
2018-12-01,1278.300049,1281.300049,1221.300049,1222.5,4402
2019-01-01,1319.699951,1325.400024,1275.300049,1286,270998
2019-02-01,1312.800049,1344,1301.599976,1320.300049,7989
2019-03-01,1293,1322.900024,1281,1312.199951,295700
2019-04-01,1282.800049,1309.099976,1266,1291.800049,6961
2019-05-01,1305.800049,1306.400024,1266.599976,1278.699951,248448
2019-06-01,1409.699951,1433.300049,1307,1307,6517
2019-07-01,1426.099976,1444.199951,1382.800049,1386.599976,302051
2019-08-01,1519.099976,1549.300049,1400.900024,1411.300049,17142
2019-10-01,1511.400024,1518.199951,1458.300049,1468.699951,5233
2019-11-01,1465.599976,1511.599976,1447.099976,1511,443701
2020-01-01,1582.900024,1604.199951,1518,1518.099976,316262
2020-02-01,1564.099976,1686.599976,1547.699951,1592.900024,9617
2020-04-01,1684.199951,1775,1570,1570,14324
2020-05-01,1736.900024,1770.5,1670.5,1686.599976,168568
2020-06-01,1793,1793.199951,1668.599976,1740.400024,16436
2020-07-01,1962.800049,1981.099976,1765.800049,1793.599976,246967
2020-08-01,1967.599976,2063,1871.599976,1984.300049,11710
2020-09-01,1887.5,1986.300049,1851.5,1961.699951,17781
2020-10-01,1877.400024,1929.099976,1858.800049,1884.099976,9613
2020-12-01,1893.099976,1908,1774.900024,1775,12142
2021-01-01,1847.300049,1959.900024,1802,1912.199951,225930
2021-02-01,1728.099976,1871.900024,1718.800049,1866.599976,16813
2021-03-01,1713.800049,1750.300049,1673.699951,1737.099976,167914
2021-04-01,1767.300049,1794.5,1706.400024,1706.800049,11366
2021-05-01,1902.5,1905.400024,1774.800049,1788.5,210133
2021-06-01,1770.800049,1916.199951,1752.099976,1905.099976,8466
2021-07-01,1812.599976,1833,1768.800049,1775.699951,245814
2021-09-01,1755.300049,1833.900024,1721.400024,1813.5,28543
2021-10-01,1783,1809,1744.699951,1754.300049,8208
2021-11-01,1773.599976,1869.699951,1761.800049,1787.5,221936
2021-12-01,1827.5,1827.800049,1753.900024,1774.800049,10803
2022-01-01,1795,1852.699951,1778.800049,1830.099976,232014
2022-02-01,1899.400024,1972.5,1787.900024,1797.199951,9510
2022-03-01,1949.199951,2072,1893.5,1908.300049,157864
2022-04-01,1909.300049,1997.099976,1872.900024,1935,7725
2022-06-01,1804.099976,1875.599976,1801,1831,7851
2022-07-01,1762.900024,1806.099976,1679.800049,1795.5,194989
2022-08-01,1712.800049,1804.900024,1708.5,1763.900024,11161
2022-09-01,1662.400024,1728.099976,1620.400024,1707.900024,41586
2022-10-01,1635.900024,1728,1622.800049,1667.199951,8817
2022-11-01,1746,1778.900024,1615.099976,1630.800049,161813
2022-12-01,1819.699951,1826.300049,1764.300049,1768.699951,9347
2023-02-01,1828.900024,1959.099976,1808.099976,1927.199951,10398
2023-03-01,1969,2003.900024,1811.5,1827.099976,104261
2023-04-01,1990.099976,2048.600098,1950,1968.099976,7282
2023-05-01,1963.900024,2072,1931,1980.099976,215367
2023-06-01,1921.099976,1983,1892.5,1963.199951,6383
2023-07-01,1970.5,1978.400024,1903.199951,1917.900024,220474
2023-08-01,1938.199951,1965.400024,1884,1964.900024,9086
2023-09-01,1848.099976,1950,1846,1950,19996
2023-11-01,2038.099976,2052.100098,1932.599976,1990.5,199965
2023-12-01,2062.399902,2130.199951,1975,2038.300049,8723
2024-01-01,2048.399902,2073.699951,2002.599976,2063.5,184500
2024-02-01,2045.699951,2064.5,1984.800049,2040.199951,10472
2024-03-01,2217.399902,2234.100098,2041.800049,2043.099976,241903
2024-04-01,2291.399902,2429,2230,2235.699951,8117
2024-05-01,2322.899902,2435.800049,2277.600098,2287.699951,154217
2024-06-01,2327.699951,2385.100098,2285.399902,2322.600098,7958
2024-07-01,2426.5,2473.100098,2321.699951,2323.800049,155434
2024-08-01,2493.800049,2527.300049,2367.399902,2446.699951,12103
2024-10-01,2738.300049,2789,2602.5,2631.399902,4495
2024-11-01,2657,2756,2554.199951,2745.5,307970
2025-01-01,2812.5,2838,2617.300049,2633,192980
2025-02-01,2836.800049,2957.899902,2780.899902,2818.199951,46632
2025-03-01,3122.800049,3132.5,2863.399902,2872.699951,168341
2025-04-01,3305,3485.600098,2949.699951,3129.699951,38612
