date,close,high,low,open,volume
1985-01-01,278.7000122,278.8999939,245.8000031,247.1000061,1782060000
1985-02-01,284.2000122,289.2999878,277.8999939,277.8999939,1742850000
1985-03-01,279.2000122,287.7999878,275.6000061,285.1000061,1611310000
1985-04-01,280.6000061,284.7999878,276.2000122,279.5,1506450000
1985-05-01,290.7999878,294.7999878,278.7999878,280.5,1673270000
1985-06-01,296.2000122,296.2000122,286.7000122,291.3999939,1582580000
1985-07-01,301.2999878,307.8999939,295.5,295.8999939,1769440000
1985-08-01,297.7000122,304.6000061,295.1000061,302.6000061,1636000000
1985-09-01,280.2999878,297.7000122,279.5,297.2999878,1334990000
1985-10-01,292.5,292.7999878,276.6000061,280.6000061,1858340000
1985-11-01,314,314,292.5,293,1840880000
1985-12-01,324.8999939,325.6000061,312.2999878,313.8999939,2212020000
1986-01-01,335.7999878,335.7999878,322.1000061,325,2410850000
1986-02-01,359.5,359.7999878,335.7999878,336.1000061,2345500000
1986-03-01,374.7000122,374.7000122,359.1000061,360,2595900000
1986-04-01,383.2000122,393,368,375.7999878,2814600000
1986-05-01,400.2000122,400.3999939,381.5,383.2000122,2412320000
1986-06-01,405.5,405.5,391.7999878,400.7000122,2569400000
1986-07-01,371.3999939,411.2999878,369.1000061,407,2411040000
1986-08-01,382.8999939,383.2000122,364.3999939,372.5,2101540000
1986-09-01,350.7000122,384,342.2999878,382.7999878,2203180000
1986-10-01,360.7999878,361.6000061,351.2000122,352.5,2152890000
1986-11-01,359.6000061,362.5,349.1000061,361,2074770000
1986-12-01,348.7999878,364.7000122,347,357.3999939,2608890000
1987-01-01,392.1000061,396.2000122,348.7999878,351.2999878,3184620000
1987-02-01,425,425,392,393.7999878,3029700000
1987-03-01,430.1000061,440,422.8999939,425,3305000000
1987-04-01,417.7999878,439.2000122,407.3999939,426.2999878,3027000000
1987-05-01,416.5,424.7999878,404.5,418.6000061,2783700000
1987-06-01,424.7000122,429.8999939,413.5,415.5,3274900000
1987-07-01,434.8999939,434.8999939,423.7000122,424.5,3379500000
1987-08-01,455,455.7999878,431.2000122,433.2999878,3136000000
1987-09-01,444.2999878,456.2999878,434.8999939,455.5,3092900000
1987-10-01,323.2999878,453.7000122,288.5,446.2000122,4074200000
