date,close,high,low,open,volume
1996-01-01,5395.299805,5408.669922,5014.52002,5115.700195,851030000
1996-02-01,5485.620117,5659.399902,5348.339844,5394.899902,769130000
1996-03-01,5587.140137,5709.970215,5424.200195,5488.200195,831070000
1996-04-01,5569.080078,5697.689941,5415.529785,5588.600098,756530000
1996-05-01,5643.180176,5796.100098,5342.200195,5567.600098,801900000
1996-06-01,5654.629883,5742.540039,5580.379883,5643.899902,647790000
1996-07-01,5528.910156,5733.310059,5182.319824,5654.600098,781850000
1996-08-01,5616.209961,5739.02002,5524.100098,5528.899902,615820000
1996-09-01,5882.169922,5929.890137,5561.459961,5611.799805,649320000
1996-10-01,6029.379883,6133.72998,5861.669922,5878.399902,766260000
1996-11-01,6521.700195,6589.529785,5998.819824,6027.100098,741560000
1996-12-01,6448.27002,6587.049805,6236.049805,6520.600098,781180000
1997-01-01,6813.089844,6906.600098,6352.830078,6447.5,1003920000
1997-02-01,6877.740234,7073.620117,6710.720215,6810.799805,765900000
1997-03-01,6583.47998,7112.100098,6561.200195,6874.299805,962230000
1997-04-01,7009,7057.549805,6356.779785,6583.5,1098930000
1997-05-01,7331,7394.950195,6913.470215,7008.990234,1046600000
1997-06-01,7672.799805,7834.060059,7253.779785,7331,1086740000
1997-07-01,8222.599609,8282.769531,7667.359863,7678,1265280000
1997-08-01,7622.399902,8299.490234,7606.859863,8222.799805,1123190000
1997-09-01,7945.299805,8035.629883,7580.850098,7631.700195,1212550000
1997-10-01,7442.100098,8184.700195,6971.069824,7948.5,1605030000
1997-11-01,7823.100098,7881.069824,7349.990234,7445.799805,1068290000
1997-12-01,7908.299805,8166.290039,7576.930176,7825.120117,1156060000
1998-01-01,7906.5,8035.540039,7443.410156,7910.200195,1324260000
1998-02-01,8545.719727,8566.889648,7909.990234,7909.990234,1031480000
1998-03-01,8799.80957,8959.240234,8405.719727,8544.469727,1191880000
1998-04-01,9063.370117,9213.330078,8748.740234,8801.55957,1387960000
1998-05-01,8899.950195,9261.910156,8788.099609,9066.610352,1075240000
1998-06-01,8952.019531,9104.719727,8569.879883,8900.950195,1287570000
1998-07-01,8883.290039,9367.839844,8816.089844,8958.990234,1413670000
1998-08-01,7539.069824,8886.120117,7539.069824,8883.290039,1641660000
1998-09-01,7842.620117,8182.470215,7400.299805,7545.759766,1897140000
1998-10-01,8592.099609,8659.80957,7467.490234,7841.330078,1916330000
1998-11-01,9116.549805,9380.200195,8595.700195,8595.700195,1389030000
1998-12-01,9181.429688,9334.879883,8676.030273,9116.549805,1507520000
1999-01-01,9358.830078,9647.959961,9063.259766,9184.009766,1746490000
1999-02-01,9306.580078,9611.330078,9099.040039,9359.599609,1545220000
1999-03-01,9786.160156,10085.30957,9211.230469,9307.389648,1993040000
1999-04-01,10789.04004,10961.70996,9765.629883,9786.44043,2096500000
1999-05-01,10559.74023,11130.66992,10434.25977,10789.04004,1842620000
1999-06-01,10970.7998,11003.41016,10409.13965,10561.00977,1766990000
1999-07-01,10655.15039,11252.26953,10647.86035,10966.0498,1672190000
1999-08-01,10829.28027,11365.92969,10549.08008,10654.83008,1857760000
1999-09-01,10336.9502,11142.41016,10081.12988,10828.44043,1751910000
1999-10-01,10729.86035,10790.01953,9976.019531,10335.69043,2203030000
1999-11-01,10877.80957,11112.76953,10536.26953,10730.78027,3250890000
1999-12-01,11497.12012,11568.76953,10859.65039,10876.46973,3166150000
2000-01-01,10940.53027,11750.28027,10701.63965,11501.84961,3854530000
2000-02-01,10128.30957,11118.92969,9836.05957,10937.74023,3661120000
2000-03-01,10921.91992,11234.65039,9731.80957,10128.11035,4754630000
2000-04-01,10733.91016,11425.4502,10201.53027,10863.28027,4049750000
2000-05-01,10522.33008,10971.24023,10258.80957,10749.41992,3816980000
2000-06-01,10447.88965,10863,10335.45996,10532.26953,3823590000
2000-07-01,10521.98047,10874.62988,10393.08984,10450.36035,3248880000
2000-08-01,11215.09961,11319.05957,10516.75977,10523.80957,3620730000
2000-09-01,10650.91992,11401.19043,10567.32031,11219.54004,4639930000
2000-10-01,10971.13965,10995.41016,9654.639648,10659.05957,6254820000
2000-11-01,10414.49023,11006.5,10292.38965,10966.20996,4680310000
2000-12-01,10787.99023,10917.67969,10299.20996,10416.75977,5202580000
2001-01-01,10887.36035,11028,10468.04004,10790.91992,5825960000
2001-02-01,10495.28027,11035.13965,10294.00977,10884.82031,4164820000
2001-03-01,9878.780273,10859.5,9106.540039,10493.25,6086470000
2001-04-01,10734.96973,10906.41016,9375.719727,9877.160156,5241100000
2001-05-01,10911.94043,11350.0498,10673.21973,10734.0498,4518100000
2001-06-01,10502.40039,11196.53027,10394.71973,10913.57031,4914500000
2001-07-01,10522.80957,10679.12012,10120.88965,10504.9502,4605880000
2001-08-01,9949.75,10609.65039,9869.139648,10527.37988,4083400000
2001-09-01,8847.55957,10182.37988,8062.339844,9946.980469,5555020000
2001-10-01,9075.139648,9598.169922,8732.139648,8845.969727,5722030000
2001-11-01,9851.55957,9992.790039,9014.459961,9087.450195,4722560000
2001-12-01,10021.57031,10184.4502,9703.900391,9848.929688,4302710000
2002-01-01,9920,10300.15039,9529.459961,10021.70996,4955760000
2002-02-01,10106.12988,10255.24023,9580.320313,9923.040039,4651890000
2002-03-01,10403.94043,10673.09961,10111.04004,10111.04004,4589750000
2002-04-01,9946.219727,10402.07031,9811.570313,10402.07031,5111860000
2002-05-01,9925.25,10353.42969,9802.230469,9944.900391,4800810000
2002-06-01,9243.259766,9986.490234,8926.570313,9923.94043,5783720000
2002-07-01,8736.589844,9410.379883,7532.660156,9239.25,7714600000
2002-08-01,8663.5,9077.009766,8030.819824,8732.580078,5591350000
2002-09-01,7591.930176,8726.900391,7460.779785,8659.269531,5601800000
2002-10-01,8397.030273,8558.629883,7197.490234,7593.040039,7498850000
2002-11-01,8896.089844,8950.330078,8298.679688,8395.639648,5410370000
2002-12-01,8341.629883,9043.370117,8242.910156,8902.950195,4607200000
2003-01-01,8053.810059,8869.290039,7917.160156,8342.379883,5426600000
2003-02-01,7891.080078,8152.529785,7628.990234,8053.740234,4418320000
2003-03-01,7992.129883,8522.179688,7416.640137,7890.240234,5616290000
2003-04-01,8480.089844,8559.769531,7979.689941,7992.830078,5128590000
2003-05-01,8850.259766,8868.330078,8340.230469,8478.480469,4686280000
2003-06-01,8985.44043,9352.769531,8851.450195,8851.450195,4987850000
2003-07-01,9233.799805,9361.400391,8871.200195,8983.660156,4911390000
2003-08-01,9415.820313,9499.969727,8997.110352,9232.679688,3853760000
2003-09-01,9275.05957,9686.080078,9230.469727,9416.669922,4385460000
2003-10-01,9801.120117,9850.009766,9276.799805,9276.799805,4840970000
2003-11-01,9782.459961,9903.570313,9585.5,9802.459961,3548520000
2003-12-01,10453.91992,10462.44043,9785.349609,9785.349609,4246080000
2004-01-01,10488.07031,10705.17969,10367.41016,10452.74023,4380510000
2004-02-01,10583.91992,10753.62988,10434.66992,10487.78027,3894640000
2004-03-01,10357.7002,10695.5498,10007.49023,10582.25,5009640000
2004-04-01,10225.57031,10570.80957,10219.17969,10357.51953,4530000000
2004-05-01,10188.4502,10386.32031,9852.19043,10227.26953,4016800000
2004-06-01,10435.48047,10498.66992,10134.86035,10187.17969,4111110000
2004-07-01,10139.70996,10448.08984,9913.919922,10434,4452180000
2004-08-01,10173.91992,10211.25,9783.910156,10138.4502,3756550000
2004-09-01,10080.26953,10363.36035,9977.919922,10170.12012,4638370000
2004-10-01,10027.46973,10270.37012,9708.400391,10082.04004,5292920000
2004-11-01,10428.01953,10602.84961,10010.15039,10028.73047,5666600000
2004-12-01,10783.00977,10868.07031,10418.62988,10425.7998,5744730000
2005-01-01,10489.94043,10867.38965,10368.61035,10783.75,5424930000
2005-02-01,10766.23047,10853.42969,10489.63965,10489.71973,5038600000
2005-03-01,10503.75977,10984.45996,10396.24023,10769.04004,5820160000
2005-04-01,10192.50977,10568.92969,10000.45996,10504.57031,5852240000
2005-05-01,10467.48047,10560.80957,10075.5498,10192,4843000000
2005-06-01,10274.96973,10656.29004,10253.49023,10462.86035,5026730000
2005-07-01,10640.91016,10717.73047,10175.40039,10273.58984,4821200000
2005-08-01,10481.59961,10719.41016,10349.37012,10641.78027,5082400000
2005-09-01,10568.7002,10701.80957,10350.95996,10481.44043,5229310000
2005-10-01,10440.07031,10608.55957,10156.45996,10569.5,5829060000
2005-11-01,10805.87012,10959.79004,10388.75977,10440.07031,5385780000
2005-12-01,10717.5,10940.33984,10709.41992,10806.03027,5223910000
2006-01-01,10864.86035,11047.75977,10661.15039,10718.2998,6552210000
2006-02-01,10993.41016,11159.17969,10737.66992,10862.13965,5759090000
2006-03-01,11109.32031,11334.95996,10922.73047,10993.25,6680180000
2006-04-01,11367.13965,11417.66016,11039.12012,11113,5584020000
2006-05-01,11168.30957,11670.19043,11030.46973,11367.78027,7360590000
2006-06-01,11150.21973,11285.82031,10698.84961,11169.03027,6959660000
2006-07-01,11185.67969,11257.08008,10683.32031,11149.33984,5548680000
2006-08-01,11381.15039,11407.08008,11042.63965,11184.7998,4668650000
2006-09-01,11679.07031,11741.99023,11323.83984,11382.75,4494890000
2006-10-01,12080.73047,12167.01953,11653.05957,11678.99023,5665820000
2006-11-01,12221.92969,12361,11965.30957,12080.25,4722850000
2006-12-01,12463.15039,12529.87988,12089.98047,12220.96973,4381310000
2007-01-01,12621.69043,12657.01953,12337.37012,12459.54004,5075440000
2007-02-01,12268.62988,12795.92969,12086.05957,12617.2002,4347420000
2007-03-01,12354.34961,12511.0498,11939.61035,12268.62988,5633180000
2007-04-01,13062.91016,13162.05957,12324.28027,12354.51953,4819810000
2007-05-01,13627.63965,13673.07031,13041.2998,13062.75,5039850000
2007-06-01,13408.62012,13692,13251.53027,13628.69043,5227620000
2007-07-01,13211.99023,14021.9502,13199.79004,13409.59961,5512040000
2007-08-01,13357.74023,13695.82031,12517.94043,13211.08984,6199120000
2007-09-01,13895.62988,13924.80957,13021.92969,13358.38965,4328370000
2007-10-01,13930.00977,14198.09961,13407.49023,13895.70996,5010920000
2007-11-01,13371.71973,13924.16016,12724.08984,13924.16016,5980230000
2007-12-01,13264.82031,13780.11035,13092,13368.21973,4310320000
2008-01-01,12650.36035,13279.54004,11634.82031,13261.82031,7459830000
2008-02-01,12266.38965,12767.74023,12069.46973,12638.16992,5720360000
2008-03-01,12262.88965,12622.07031,11731.59961,12264.36035,6229020000
2008-04-01,12820.12988,13010,12266.46973,12266.63965,5050840000
2008-05-01,12638.32031,13136.69043,12442.58984,12818.33984,4530790000
2008-06-01,11350.00977,12638.08008,11287.55957,12637.66992,5309950000
2008-07-01,11378.01953,11698.16992,10827.70996,11344.63965,5551580000
2008-08-01,11543.95996,11867.11035,11221.53027,11379.88965,3578210000
2008-09-01,10850.66016,11790.16992,10365.4502,11545.62988,6302330000
2008-10-01,9325.009766,10882.51953,7882.509766,10847.40039,8311580000
2008-11-01,8829.040039,9653.950195,7449.379883,9326.040039,6262880000
2008-12-01,8776.389648,9026.410156,8118.5,8826.889648,5701870000
2009-01-01,8000.859863,9088.05957,7909.029785,8772.25,6261980000
2009-02-01,7062.930176,8315.070313,7033.620117,8000.620117,7134360000
2009-03-01,7608.919922,7931.330078,6469.950195,7056.47998,10561060000
2009-04-01,8168.120117,8307.509766,7483.870117,7606.129883,7795900000
2009-05-01,8500.330078,8591.929688,8099.310059,8167.410156,6734390000
2009-06-01,8447,8877.929688,8259.429688,8501.530273,5524080000
2009-07-01,9171.610352,9246.429688,8087.189941,8447.530273,4902340000
2009-08-01,9496.280273,9630.200195,9116.519531,9173.650391,4042210000
2009-09-01,9712.280273,9917.990234,9252.929688,9492.320313,4478480000
2009-10-01,9712.730469,10119.46973,9430.080078,9711.599609,5151150000
2009-11-01,10344.83984,10495.61035,9678.950195,9712.129883,3813550000
2009-12-01,10428.0498,10580.33008,10235.62988,10343.82031,4174040000
2010-01-01,10067.33008,10729.88965,10043.75,10430.69043,4424700000
2010-02-01,10325.25977,10438.5498,9835.089844,10068.99023,4279660000
2010-03-01,10856.62988,10955.48047,10326.09961,10326.09961,4388530000
2010-04-01,11008.61035,11258.00977,10844.08984,10857.30957,4237550000
2010-05-01,10136.62988,11177.66992,9774.480469,11009.59961,5605690000
2010-06-01,9774.019531,10594.16016,9753.839844,10133.94043,4941680000
2010-07-01,10465.94043,10584.99023,9614.320313,9773.269531,4243320000
2010-08-01,10014.71973,10719.94043,9936.620117,10468.82031,4117550000
2010-09-01,10788.0498,10948.87988,10016.00977,10016.00977,3764970000
2010-10-01,11118.49023,11247.59961,10711.12012,10789.71973,3787250000
2010-11-01,11006.01953,11451.53027,10929.28027,11120.2998,3808130000
2010-12-01,11577.50977,11625,11007.23047,11007.23047,3252900000
2011-01-01,11891.92969,12020.51953,11573.87012,11577.42969,3681720000
2011-02-01,12226.33984,12391.29004,11892.5,11892.5,3220480000
2011-03-01,12319.73047,12383.45996,11555.48047,12226.49023,3851830000
2011-04-01,12810.54004,12832.83008,12093.88965,12321.01953,3321090000
2011-05-01,12569.79004,12876,12309.51953,12810.16016,3578020000
2011-06-01,12414.33984,12569.49023,11862.53027,12569.41016,3876460000
2011-07-01,12143.24023,12753.88965,12083.4502,12414.33984,3092480000
2011-08-01,11613.53027,12282.41992,10604.07031,12144.21973,6203230000
2011-09-01,10913.37988,11716.83984,10597.13965,11613.2998,4396520000
2011-10-01,11955.00977,12284.30957,10404.49023,10912.09961,3907730000
2011-11-01,12045.67969,12187.50977,11231.42969,11951.53027,3263110000
2011-12-01,12217.55957,12328.46973,11735.19043,12046.20996,3071480000
2012-01-01,12632.91016,12841.9502,12221.19043,12221.19043,2981080000
2012-02-01,12952.07031,13055.75,12632.75977,12632.75977,2712170000
2012-03-01,13212.04004,13289.08008,12734.86035,12952.29004,3203390000
2012-04-01,13213.62988,13297.11035,12710.55957,13211.36035,2574900000
2012-05-01,12393.4502,13338.66016,12311.55957,13214.16016,3050000000
2012-06-01,12880.08984,12898.94043,12035.08984,12391.55957,2923670000
2012-07-01,13008.67969,13128.63965,12492.25,12879.70996,2578110000
2012-08-01,13090.83984,13330.75977,12778.90039,13007.46973,2267280000
2012-09-01,13437.12988,13653.24023,12977.08984,13092.15039,2701270000
2012-10-01,13096.45996,13661.87012,13017.37012,13437.66016,2472600000
2012-11-01,13025.58008,13290.75,12471.49023,13099.19043,2683930000
2012-12-01,13104.13965,13365.86035,12883.88965,13027.73047,2666750000
2013-01-01,13860.58008,13969.99023,13104.2998,13104.2998,2786680000
2013-02-01,14054.49023,14149.15039,13784.00977,13860.58008,2487580000
2013-03-01,14578.54004,14585.09961,13937.59961,14054.49023,2546320000
2013-04-01,14839.7998,14887.50977,14434.42969,14578.54004,2920230000
2013-05-01,15115.57031,15542.40039,14687.0498,14839.7998,2771510000
2013-06-01,14909.59961,15340.08984,14551.26953,15123.5498,2929040000
2013-07-01,15499.54004,15634.32031,14858.92969,14911.59961,2623130000
2013-08-01,14810.30957,15658.42969,14760.41016,15503.84961,2327660000
2013-09-01,15129.66992,15709.58008,14777.48047,14801.5498,2371540000
2013-10-01,15545.75,15721,14719.42969,15132.49023,2206620000
2013-11-01,16086.41016,16174.50977,15522.17969,15558.00977,1820260000
2013-12-01,16576.66016,16588.25,15703.79004,16087.12012,2057160000
2014-01-01,15698.84961,16573.07031,15617.5498,16572.16992,2177040000
2014-02-01,16321.70996,16398.94922,15340.69043,15697.69043,2067820000
2014-03-01,16457.66016,16505.69922,16046.99023,16321.70996,2095940000
2014-04-01,16580.83984,16631.63086,16015.32031,16458.05078,1986960000
2014-05-01,16717.16992,16735.50977,16341.2998,16580.25977,1643160000
2014-06-01,16826.59961,16978.01953,16673.65039,16716.84961,1755480000
2014-07-01,16563.30078,17151.56055,16563.30078,16828.5293,1690880000
2014-08-01,17098.44922,17153.80078,16333.78027,16561.69922,1482600000
2014-09-01,17042.90039,17350.64063,16934.42969,17097.41992,1870550000
2014-10-01,17390.51953,17395.53906,15855.12012,17040.46094,2903240000
2014-11-01,17828.24023,17894.83008,17278.35938,17390.90039,1516490000
2014-12-01,17823.07031,18103.44922,17067.58984,17827.26953,2216900000
2015-01-01,17164.94922,17951.7793,17136.30078,17823.07031,2173260000
2015-02-01,18132.69922,18244.38086,17037.75977,17169.99023,1751250000
2015-03-01,17776.11914,18288.63086,17579.26953,18134.05078,2470480000
2015-04-01,17840.51953,18175.56055,17585.00977,17778.51953,2174880000
2015-05-01,18010.67969,18351.35938,17733.11914,17859.26953,1832450000
2015-06-01,17619.50977,18188.81055,17576.5,18017.82031,2219240000
2015-07-01,17689.85938,18137.11914,17399.16992,17638.11914,2034220000
2015-08-01,16528.0293,17704.75977,15370.33008,17696.74023,2726340000
2015-09-01,16284.7002,16933.42969,15942.37012,16528.0293,2724080000
2015-10-01,17663.53906,17799.96094,16013.66016,16278.62012,2605470000
2015-11-01,17719.91992,17977.84961,17210.42969,17672.61914,2334610000
2015-12-01,17425.0293,17901.58008,17116.73047,17719.7207,2521440000
2016-01-01,16466.30078,17405.48047,15450.55957,17405.48047,2844080000
2016-02-01,16516.5,16795.98047,15503.00977,16453.63086,2491810000
2016-03-01,17685.08984,17790.10938,16545.66992,16545.66992,2407750000
2016-04-01,17773.64063,18167.63086,17484.23047,17661.74023,2096650000
2016-05-01,17787.19922,17934.60938,17331.07031,17783.7793,1879010000
2016-06-01,17929.99023,18016,17063.08008,17754.55078,2350020000
2016-07-01,18432.24023,18622.00977,17713.44922,17924.24023,1816520000
2016-08-01,18400.88086,18722.60938,18247.78906,18434.5,1695750000
2016-09-01,18308.15039,18551.53906,17992.21094,18396.57031,2101120000
2016-10-01,18142.41992,18399.96094,17959.94922,18279.59961,1793690000
2016-11-01,19123.58008,19225.28906,17883.56055,18158.24023,2107770000
2016-12-01,19762.59961,19987.63086,19138.78906,19149.19922,5952470000
2017-01-01,19864.08984,20125.58008,19677.93945,19872.85938,6482900000
2017-02-01,20812.24023,20851.33008,19831.08984,19923.81055,6185580000
2017-03-01,20663.2207,21169.10938,20412.80078,20957.28906,6941970000
2017-04-01,20940.50977,21070.90039,20379.55078,20665.16992,5392630000
2017-05-01,21008.65039,21112.32031,20553.44922,20962.73047,6613570000
2017-06-01,21349.63086,21535.0293,20994.2207,21030.55078,7214590000
2017-07-01,21891.11914,21929.80078,21279.30078,21392.30078,5569720000
2017-08-01,21948.09961,22179.10938,21600.33984,21961.41992,6150060000
2017-09-01,22405.08984,22419.50977,21709.63086,21981.76953,6342130000
2017-10-01,23377.24023,23485.25,22416,22423.4707,7302910000
2017-11-01,24272.34961,24327.82031,23242.75,23442.90039,7335640000
2017-12-01,24719.2207,24876.07031,23921.90039,24305.40039,6589890000
2018-01-01,26149.39063,26616.71094,24741.69922,24809.34961,9116920000
2018-02-01,25029.19922,26306.69922,23360.28906,26083.03906,9450250000
2018-03-01,24103.10938,25449.15039,23509.06055,25024.03906,8873040000
2018-04-01,24163.15039,24858.9707,23344.51953,24076.59961,8064550000
2018-05-01,24415.83984,25086.49023,23531.31055,24117.28906,7278020000
2018-06-01,24271.41016,25402.83008,23997.21094,24542.08984,7411110000
2018-07-01,25415.18945,25587.24023,24077.56055,24161.5293,5408500000
2018-08-01,25964.82031,26167.93945,24965.76953,25461.63086,5635410000
2018-09-01,26458.31055,26769.16016,25754.32031,25916.07031,5262500000
2018-10-01,25115.75977,26951.81055,24122.23047,26598.35938,8373350000
2018-11-01,25538.46094,26277.82031,24268.74023,25142.08008,7226940000
2018-12-01,23327.46094,25980.21094,21712.5293,25779.57031,8101540000
2019-01-01,24999.66992,25109.61914,22638.41016,23058.60938,7189200000
2019-02-01,25916,26241.41992,24883.03906,25025.31055,5434540000
2019-03-01,25928.67969,26155.98047,25208,26019.66992,6637700000
2019-04-01,26592.91016,26695.96094,26062.58984,26075.09961,5854600000
2019-05-01,24815.03906,26689.39063,24809.50977,26639.06055,6358230000
2019-06-01,26599.96094,26907.36914,24680.57031,24830.16016,5544390000
2019-07-01,26864.26953,27398.67969,26616.21094,26805.85938,5207470000
2019-08-01,26403.2793,27175.58984,25339.59961,26879.85938,6196080000
2019-09-01,26916.83008,27306.73047,25978.2207,26198.25977,5045520000
2019-10-01,27046.23047,27204.35938,25743.46094,26962.53906,5660960000
2019-11-01,28051.41016,28174.9707,27142.94922,27142.94922,4925180000
2019-12-01,28538.43945,28701.66016,27325.13086,28109.74023,5086880000
2020-01-01,28256.0293,29373.61914,28169.5293,28638.9707,6170770000
2020-02-01,25409.35938,29568.57031,24681.00977,28319.65039,6991990000
2020-03-01,21917.16016,27102.33984,18213.65039,25590.50977,15521140000
2020-04-01,24345.7207,24764.76953,20735.01953,21227.38086,9805160000
2020-05-01,25383.10938,25758.78906,22789.61914,24120.7793,7940630000
2020-06-01,25812.88086,27580.21094,24843.17969,25342.99023,9710480000
2020-07-01,26428.32031,27071.33008,25523.50977,25879.38086,8210370000
2020-08-01,28430.05078,28733.34961,26534.38086,26542.32031,7452360000
2020-09-01,27781.69922,29199.34961,26537.00977,28439.60938,9973920000
2020-10-01,26501.59961,28957.90039,26143.76953,27940.63086,8439930000
2020-11-01,29638.64063,30116.50977,26691.2793,26691.2793,7872380000
2020-12-01,30606.48047,30637.4707,29599.28906,29797.5,8098310000
2021-01-01,29982.61914,31272.2207,29856.30078,30627.4707,8168770000
2021-02-01,30932.36914,32009.64063,30014.9707,30054.73047,6713920000
2021-03-01,32981.55078,33259,30547.5293,31065.90039,9687630000
2021-04-01,33874.85156,34256.75,32985.35156,33054.57813,6810740000
2021-05-01,34529.44922,35091.55859,33473.80078,33904.89063,6543360000
2021-06-01,34502.51172,34849.32031,33271.92969,34584.19141,6739760000
2021-07-01,34935.46875,35171.51953,33741.76172,34507.32031,6646570000
2021-08-01,35360.73047,35631.19141,34690.25,34968.55859,5625700000
2021-09-01,33843.92188,35475.39844,33613.03125,35387.55078,6603470000
2021-10-01,35819.55859,35892.92188,33785.53906,33930.69922,6709650000
2021-11-01,34483.71875,36565.73047,34424.44141,35833.64844,7201370000
2021-12-01,36338.30078,36679.44141,34006.98047,34678.94141,8304570000
2022-01-01,35131.85938,36952.64844,33150.32813,36321.58984,8811950000
2022-02-01,33892.60156,35824.28125,32272.64063,35151.46875,7256540000
2022-03-01,34678.35156,35372.26172,32578.73047,33813.48047,9154390000
2022-04-01,32977.21094,35492.21875,32913.14844,34740.89063,7146800000
2022-05-01,32990.12109,34117.73828,30635.75977,32978.48828,8934160000
2022-06-01,30775.42969,33272.33984,29653.28906,33156.30859,7655170000
2022-07-01,32845.12891,32910.17969,30143.92969,30737.76953,6354530000
2022-08-01,31510.42969,34281.35938,31509.58984,32755.71094,6960090000
2022-09-01,28725.50977,32504.03906,28715.84961,31454.58008,7785160000
2022-10-01,32732.94922,32889.80859,28660.93945,28855.25,7758140000
2022-11-01,34589.76953,34589.76953,31727.05078,32862.78906,7214910000
2022-12-01,33147.25,34712.28125,32573.42969,34533.58984,6980640000
2023-01-01,34086.03906,34342.32031,32812.32813,33148.89844,6774530000
2023-02-01,32656.69922,34334.69922,32636.42969,34039.60156,6105230000
2023-03-01,33274.14844,33572.21875,31429.82031,32656.36914,8080340000
2023-04-01,34098.16016,34104.55859,33235.85156,33245.78125,5336390000
2023-05-01,32908.26953,34257.82813,32586.56055,34116.80859,6622820000
2023-06-01,34407.60156,34588.67969,32704.50977,32929.85156,6973110000
2023-07-01,35559.53125,35645.35156,33705.67969,34369.78125,6364870000
2023-08-01,34721.91016,35679.12891,34029.21875,35585.98828,7048360000
2023-09-01,33507.5,34979.17969,33306.30078,34876.23828,6186180000
2023-10-01,33052.87109,34147.62891,32327.19922,33455.5,6689000000
2023-11-01,35950.89063,35970.69922,33010.85156,33081.87109,6275680000
2023-12-01,37689.53906,37778.85156,35914.44922,35914.44922,6326740000
2024-01-01,38150.30078,38588.85938,37122.94922,37566.21875,7141910000
2024-02-01,38996.39063,39282.28125,38039.85938,38175.33984,6258860000
2024-03-01,39807.37109,39889.05078,38457.82813,38989.51172,7300670000
2024-04-01,37815.92188,39815,37611.55859,39807.92969,7743400000
2024-05-01,38686.32031,40077.39844,37780.53906,37845.55859,7502120000
2024-06-01,39118.85938,39571.23047,38247.21875,38709.98828,7213580000
2024-07-01,40842.78906,41376,39037.94141,39186.19922,7507140000
2024-08-01,41563.07813,41585.21094,38499.26953,40916.96094,8368220000
2024-09-01,42330.14844,42628.32031,39993.07031,41489.67188,8288760000
