"year","month","date","close","high","low","open","volume"
"1990",Dec,"1990-12-01",330.22,333.98,321.97,322.23,"3116830000"
"1991",Jan,"1991-01-01",343.93,343.93,309.35,330.2,"3660240000"
"1991",Feb,"1991-02-01",367.07,370.96,340.37,343.91,"4303170000"
"1991",Mar,"1991-03-01",375.22,379.66,363.73,367.07,"3927920000"
"1991",Apr,"1991-04-01",375.34,391.26,370.27,375.22,"4017200000"
"1991",May,"1991-05-01",389.83,389.85,365.83,375.35,"3739700000"
"1991",Jun,"1991-06-01",371.16,389.81,367.98,389.81,"3258730000"
"1991",Jul,"1991-07-01",387.81,387.81,370.92,371.18,"3481570000"
"1991",Aug,"1991-08-01",395.43,396.82,374.09,387.81,"3713820000"
"1991",Sep,"1991-09-01",387.86,397.62,382.77,395.43,"3260990000"
"1991",Oct,"1991-10-01",392.45,393.81,376.11,387.86,"4082380000"
"1991",Nov,"1991-11-01",375.22,398.22,371.63,392.46,"3737620000"
"1991",Dec,"1991-12-01",417.09,418.32,371.36,375.11,"4155310000"
"1992",Jan,"1992-01-01",408.78,421.18,408.64,417.03,"5286280000"
"1992",Feb,"1992-02-01",412.7,418.08,406.34,408.79,"4267610000"
"1992",Mar,"1992-03-01",403.69,413.78,401.94,412.68,"4066240000"
"1992",Apr,"1992-04-01",414.95,416.28,392.41,403.67,"4315840000"
"1992",May,"1992-05-01",415.35,418.75,409.85,414.95,"3643980000"
"1992",Jun,"1992-06-01",408.14,417.3,399.92,415.35,"4259830000"
"1992",Jul,"1992-07-01",424.21,424.8,407.2,408.2,"4265220000"
"1992",Aug,"1992-08-01",414.03,425.14,408.3,424.19,"3653820000"
"1992",Sep,"1992-09-01",417.8,425.27,412.71,414.03,"4023850000"
"1992",Oct,"1992-10-01",418.68,421.16,396.8,417.8,"4507010000"
"1992",Nov,"1992-11-01",431.35,431.93,415.58,418.66,"4148770000"
"1992",Dec,"1992-12-01",435.71,442.65,428.61,431.35,"4876150000"
"1993",Jan,"1993-01-01",438.78,442.66,426.88,435.7,"5280850000"
"1993",Feb,"1993-02-01",443.38,450.04,428.25,438.78,"5442450000"
"1993",Mar,"1993-03-01",451.67,456.76,441.07,443.38,"5766950000"
"1993",Apr,"1993-04-01",440.19,452.63,432.3,451.67,"5853170000"
"1993",May,"1993-05-01",450.19,454.55,436.86,440.19,"5108640000"
"1993",Jun,"1993-06-01",450.53,455.63,442.5,450.23,"5544400000"
"1993",Jul,"1993-07-01",448.13,451.15,441.4,450.54,"5308530000"
"1993",Aug,"1993-08-01",463.56,463.56,446.94,448.13,"5506200000"
"1993",Sep,"1993-09-01",458.93,463.8,449.64,463.55,"5552720000"
"1993",Oct,"1993-10-01",467.83,471.1,456.4,458.93,"5940460000"
"1993",Nov,"1993-11-01",461.79,469.11,454.36,467.83,"5876610000"
"1993",Dec,"1993-12-01",466.45,471.29,461.45,461.93,"5791210000"
"1994",Jan,"1994-01-01",481.61,482.85,464.36,466.51,"6627390000"
