"year","month","date","close","high","low","open","volume"
"1997",Mar,"1997-03-01",342.56,367.87,342.49,360.05,"10030610000"
"1997",Apr,"1997-04-01",343.0,347.59,335.18,342.57,"10461640000"
"1997",May,"1997-05-01",380.76,380.76,342.99,343.0,"10106660000"
"1997",Jun,"1997-06-01",396.37,396.99,380.59,380.76,"10857950000"
"1997",Jul,"1997-07-01",414.48,414.64,392.99,396.37,"11958120000"
"1997",Aug,"1997-08-01",423.43,423.82,406.17,414.48,"10606100000"
"1997",Sep,"1997-09-01",453.82,453.82,423.43,423.43,"11383000000"
"1997",Oct,"1997-10-01",433.26,466.21,405.37,454.42,"14017260000"
"1997",Nov,"1997-11-01",429.92,444.93,418.83,433.26,"10173620000"
"1997",Dec,"1997-12-01",437.02,442.03,412.68,429.92,"11958880000"
"1998",Jan,"1998-01-01",430.05,438.17,404.86,437.02,"12733830000"
"1998",Feb,"1998-02-01",461.83,462.42,430.05,430.05,"11656550000"
"1998",Mar,"1998-03-01",480.68,480.68,456.08,461.83,"13719590000"
"1998",Apr,"1998-04-01",482.89,492.28,466.03,480.68,"13656060000"
"1998",May,"1998-05-01",456.62,487.54,445.6,482.89,"11477140000"
"1998",Jun,"1998-06-01",457.39,457.66,433.66,456.62,"13551970000"
"1998",Jul,"1998-07-01",419.75,464.33,419.75,457.39,"14194800000"
"1998",Aug,"1998-08-01",337.95,420.18,337.84,419.75,"15071550000"
"1998",Sep,"1998-09-01",363.59,376.97,335.87,337.95,"16714080000"
"1998",Oct,"1998-10-01",378.16,379.23,303.87,363.59,"18001650000"
"1998",Nov,"1998-11-01",397.75,403.14,378.16,378.16,"13451280000"
"1998",Dec,"1998-12-01",421.96,421.98,387.61,397.75,"15181450000"
"1999",Jan,"1999-01-01",427.22,435.3,412.64,421.96,"16213500000"
"1999",Feb,"1999-02-01",392.26,429.13,388.58,427.22,"14555860000"
"1999",Mar,"1999-03-01",397.63,403.37,381.96,392.24,"18002500000"
"1999",Apr,"1999-04-01",432.81,437.69,396.29,397.63,"18523200000"
"1999",May,"1999-05-01",438.68,452.5,426.04,432.81,"15880260000"
"1999",Jun,"1999-06-01",457.68,460.21,431.04,438.68,"16079170000"
"1999",Jul,"1999-07-01",444.77,465.8,439.8,457.68,"15332930000"
"1999",Aug,"1999-08-01",427.83,445.51,417.07,444.77,"15818550000"
"1999",Sep,"1999-09-01",427.3,441.41,414.2,427.83,"16438700000"
"1999",Oct,"1999-10-01",428.64,430.72,406.33,427.3,"18832000000"
"1999",Nov,"1999-11-01",454.08,463.2,428.64,428.64,"18384820000"
"1999",Dec,"1999-12-01",504.75,504.75,451.81,454.08,"19640690000"
"2000",Jan,"2000-01-01",496.23,540.6,467.56,504.76,"21494400000"
"2000",Feb,"2000-02-01",577.71,577.72,492.65,496.23,"20912000000"
"2000",Mar,"2000-03-01",539.09,614.16,524.27,577.71,"26156200000"
"2000",Apr,"2000-04-01",506.25,545.9,441.56,539.02,"20106460000"
"2000",May,"2000-05-01",476.18,520.32,443.99,506.25,"19898300000"
"2000",Jun,"2000-06-01",517.23,530.41,476.18,476.18,"21738300000"
"2000",Jul,"2000-07-01",500.64,545.71,487.39,517.24,"19089100000"
"2000",Aug,"2000-08-01",537.89,539.14,489.24,500.64,"20355500000"
"2000",Sep,"2000-09-01",521.37,542.82,502.9,537.89,"20838300000"
"2000",Oct,"2000-10-01",497.68,523.41,455.63,521.37,"25951400000"
"2000",Nov,"2000-11-01",445.94,508.86,440.76,497.68,"20532300000"
"2000",Dec,"2000-12-01",483.53,495.84,440.78,445.94,"22205810000"
"2001",Jan,"2001-01-01",508.34,515.22,457.56,483.55,"24223110000"
"2001",Feb,"2001-02-01",474.37,510.94,465.07,508.33,"21617600000"
"2001",Mar,"2001-03-01",450.53,485.5,419.7,474.38,"24872940000"
"2001",Apr,"2001-04-01",485.32,490.25,424.64,450.53,"23591480000"
"2001",May,"2001-05-01",496.5,519.89,480.47,485.31,"24525900000"
"2001",Jun,"2001-06-01",512.64,516.48,482.19,496.5,"24748030000"
"2001",Jul,"2001-07-01",484.78,513.28,471.36,513.28,"23793710000"
"2001",Aug,"2001-08-01",468.56,491.89,465.42,484.78,"23359200000"
"2001",Sep,"2001-09-01",404.87,472.81,373.62,468.56,"25121190000"
"2001",Oct,"2001-10-01",428.17,439.81,393.0,404.87,"29956740000"
"2001",Nov,"2001-11-01",460.78,465.92,424.84,428.17,"26330000000"
"2001",Dec,"2001-12-01",488.5,494.71,455.51,460.79,"25128570000"
"2002",Jan,"2002-01-01",483.1,503.08,468.04,488.5,"29746200000"
"2002",Feb,"2002-02-01",469.36,484.0,457.05,483.1,"26047600000"
"2002",Mar,"2002-03-01",506.46,509.19,469.19,469.37,"26563200000"
"2002",Apr,"2002-04-01",510.67,523.79,493.76,506.46,"28568900000"
"2002",May,"2002-05-01",487.47,515.26,482.6,510.67,"26874200000"
"2002",Jun,"2002-06-01",462.64,487.59,441.76,487.47,"28503770000"
"2002",Jul,"2002-07-01",392.42,462.63,354.11,462.63,"42228720000"
"2002",Aug,"2002-08-01",390.96,410.92,367.12,392.42,"29298400000"
"2002",Sep,"2002-09-01",362.27,397.55,354.3,390.96,"27723710000"
"2002",Oct,"2002-10-01",373.5,376.71,324.9,362.27,"37856310000"
"2002",Nov,"2002-11-01",406.35,411.13,369.14,373.5,"29170060000"
"2002",Dec,"2002-12-01",383.09,413.64,379.67,406.36,"25993640000"
"2003",Jan,"2003-01-01",372.17,399.55,366.59,383.09,"30749580000"
"2003",Feb,"2003-02-01",360.52,373.73,351.78,372.17,"25235300000"
"2003",Mar,"2003-03-01",364.54,376.37,343.06,360.52,"30080030000"
"2003",Apr,"2003-04-01",398.68,399.85,363.73,364.54,"29681610000"
"2003",May,"2003-05-01",441.0,441.01,394.19,398.68,"30952100000"
"2003",Jun,"2003-06-01",448.37,465.73,437.2,441.0,"31219400000"
"2003",Jul,"2003-07-01",476.02,481.37,441.22,448.35,"31553200000"
"2003",Aug,"2003-08-01",497.42,499.42,449.97,476.02,"24881470000"
"2003",Sep,"2003-09-01",487.68,520.61,482.13,497.42,"29940110000"
"2003",Oct,"2003-10-01",528.22,536.41,487.68,487.68,"32298500000"
"2003",Nov,"2003-11-01",546.51,547.56,519.84,528.22,"24463220000"
"2003",Dec,"2003-12-01",556.91,566.74,526.42,546.51,"27839130000"
"2004",Jan,"2004-01-01",580.76,601.5,556.91,556.91,"33101350000"
"2004",Feb,"2004-02-01",585.56,597.08,564.03,580.76,"27985600000"
"2004",Mar,"2004-03-01",590.31,603.16,556.13,585.56,"33597900000"
"2004",Apr,"2004-04-01",559.8,606.42,558.57,590.31,"31611900000"
"2004",May,"2004-05-01",568.28,575.36,530.68,559.8,"29326400000"
"2004",Jun,"2004-06-01",591.52,591.53,557.66,568.28,"27529500000"
"2004",Jul,"2004-07-01",551.29,591.52,531.42,591.52,"29285600000"
"2004",Aug,"2004-08-01",547.93,551.93,515.9,551.29,"26586800000"
"2004",Sep,"2004-09-01",572.94,577.15,547.7,547.93,"26829870000"
"2004",Oct,"2004-10-01",583.79,592.66,562.83,572.94,"31511000000"
"2004",Nov,"2004-11-01",633.77,635.98,581.11,583.79,"30460280000"
"2004",Dec,"2004-12-01",651.57,656.11,621.76,633.77,"31102700000"
"2005",Jan,"2005-01-01",624.02,654.27,604.17,651.57,"31498000000"
"2005",Feb,"2005-02-01",634.06,640.59,616.91,624.02,"29297410000"
"2005",Mar,"2005-03-01",615.07,647.64,603.75,634.06,"39014150000"
"2005",Apr,"2005-04-01",579.38,620.9,570.03,615.07,"43424270000"
"2005",May,"2005-05-01",616.71,619.39,578.14,579.38,"39321990000"
"2005",Jun,"2005-06-01",639.66,648.19,616.7,616.71,"40334040000"
"2005",Jul,"2005-07-01",679.75,684.81,638.93,639.66,"37464670000"
"2005",Aug,"2005-08-01",666.51,688.51,645.38,679.75,"42030090000"
"2005",Sep,"2005-09-01",667.8,682.49,644.74,666.51,"44777510000"
"2005",Oct,"2005-10-01",646.61,674.17,614.76,667.8,"49793790000"
"2005",Nov,"2005-11-01",677.29,686.22,640.18,646.61,"45102870000"
"2005",Dec,"2005-12-01",673.22,693.63,669.04,677.29,"41756130000"
"2006",Jan,"2006-01-01",733.2,736.25,666.58,673.22,"49211650000"
"2006",Feb,"2006-02-01",730.64,742.77,708.12,733.2,"42859940000"
"2006",Mar,"2006-03-01",765.14,767.16,713.62,730.64,"50905040000"
"2006",Apr,"2006-04-01",764.54,778.57,740.24,765.24,"43308430000"
"2006",May,"2006-05-01",721.01,784.62,696.06,764.54,"54312830000"
"2006",Jun,"2006-06-01",724.67,742.26,669.88,721.01,"54873260000"
"2006",Jul,"2006-07-01",700.56,730.8,668.58,724.65,"46348220000"
"2006",Aug,"2006-08-01",720.53,725.04,674.75,700.56,"50485620000"
"2006",Sep,"2006-09-01",725.59,738.16,700.44,720.52,"49001440000"
"2006",Oct,"2006-10-01",766.84,776.04,712.17,725.59,"56793620000"
"2006",Nov,"2006-11-01",786.12,795.17,746.29,766.82,"55343930000"
"2006",Dec,"2006-12-01",787.66,801.01,773.06,785.71,"47578780000"
"2007",Jan,"2007-01-01",800.34,803.46,768.69,788.31,"56686200000"
"2007",Feb,"2007-02-01",793.3,830.01,784.42,802.02,"51844990000"
"2007",Mar,"2007-03-01",800.71,811.05,760.06,787.62,"67622250000"
"2007",Apr,"2007-04-01",814.57,835.17,798.17,801.77,"57032470000"
"2007",May,"2007-05-01",847.18,849.26,807.69,815.38,"64958050000"
"2007",Jun,"2007-06-01",833.7,856.39,819.75,848.62,"65322800000"
"2007",Jul,"2007-07-01",776.12,856.48,770.59,836.08,"70337430000"
"2007",Aug,"2007-08-01",792.86,803.51,736.0,774.97,"91381760000"
"2007",Sep,"2007-09-01",805.45,822.87,759.42,792.5,"57809700000"
"2007",Oct,"2007-10-01",828.02,852.06,788.66,806.04,"76022580000"
"2007",Nov,"2007-11-01",767.77,822.88,734.45,822.88,"86246950000"
"2007",Dec,"2007-12-01",766.03,799.57,735.85,768.2,"64821670000"
"2008",Jan,"2008-01-01",713.3,768.46,650.0,765.9,"98475340000"
"2008",Feb,"2008-02-01",686.18,731.24,683.54,714.92,"78536130000"
"2008",Mar,"2008-03-01",687.97,705.99,643.28,686.05,"93189170000"
"2008",Apr,"2008-04-01",716.18,728.44,684.88,692.02,"85978630000"
"2008",May,"2008-05-01",748.28,750.69,714.01,715.54,"80990480000"
"2008",Jun,"2008-06-01",689.66,763.27,689.66,747.48,"96614040000"
"2008",Jul,"2008-07-01",714.52,726.27,647.37,686.77,"1.25E+11"
"2008",Aug,"2008-08-01",739.5,764.38,700.18,714.92,"86266010000"
"2008",Sep,"2008-09-01",679.58,761.78,657.17,745.12,"1.41E+11"
"2008",Oct,"2008-10-01",537.52,676.21,441.92,676.21,"1.61E+11"
"2008",Nov,"2008-11-01",473.14,551.02,371.3,536.5,"1.16E+11"
"2008",Dec,"2008-12-01",499.45,503.26,415.99,466.53,"1.13E+11"
"2009",Jan,"2009-01-01",443.53,519.0,431.26,499.51,"1.12E+11"
"2009",Feb,"2009-02-01",389.02,471.53,386.69,441.21,"1.24E+11"
"2009",Mar,"2009-03-01",422.75,445.3,342.59,389.01,"1.62E+11"
"2009",Apr,"2009-04-01",487.56,501.46,412.79,419.39,"1.39E+11"
"2009",May,"2009-05-01",501.58,511.82,470.37,488.09,"1.32E+11"
"2009",Jun,"2009-06-01",508.28,535.86,488.85,504.57,"1.13E+11"
"2009",Jul,"2009-07-01",556.71,563.48,473.54,510.28,"1.07E+11"
"2009",Aug,"2009-08-01",572.07,589.79,546.96,559.31,"1.17E+11"
"2009",Sep,"2009-09-01",604.28,625.31,552.27,570.24,"1.12E+11"
"2009",Oct,"2009-10-01",562.77,624.13,560.19,603.23,"1.13E+11"
"2009",Nov,"2009-11-01",579.73,605.44,553.31,563.75,"84981530000"
"2009",Dec,"2009-12-01",625.39,635.99,582.99,582.99,"89515330000"
"2010",Jan,"2010-01-01",602.04,649.15,600.53,628.11,"90947580000"
"2010",Feb,"2010-02-01",628.56,633.55,580.49,602.22,"84561340000"
"2010",Mar,"2010-03-01",678.64,693.32,630.61,630.61,"1.04E+11"
"2010",Apr,"2010-04-01",716.6,745.95,677.75,681.57,"1.17E+11"
"2010",May,"2010-05-01",661.61,732.87,617.61,719.3,"1.28E+11"
"2010",Jun,"2010-06-01",609.49,677.15,607.29,657.54,"1.10E+11"
"2010",Jul,"2010-07-01",650.89,672.16,587.67,609.77,"94778110000"
"2010",Aug,"2010-08-01",602.06,664.46,588.58,657.42,"85738250000"
"2010",Sep,"2010-09-01",676.14,684.59,603.33,603.33,"79589450000"
"2010",Oct,"2010-10-01",703.35,714.05,665.99,680.95,"90148480000"
"2010",Nov,"2010-11-01",727.01,738.99,693.7,706.13,"87151070000"
"2010",Dec,"2010-12-01",783.65,793.28,734.7,734.98,"80984530000"
"2011",Jan,"2011-01-01",781.25,807.89,771.71,793.54,"92164940000"
"2011",Feb,"2011-02-01",823.45,838.0,785.29,785.29,"59223660000"
"2011",Mar,"2011-03-01",843.55,843.73,775.9,825.24,"89507640000"
"2011",Apr,"2011-04-01",865.29,866.9,816.07,847.87,"77364810000"
"2011",May,"2011-05-01",848.3,868.57,807.93,865.59,"81708980000"
"2011",Jun,"2011-06-01",827.43,846.65,772.62,846.54,"86122730000"
"2011",Jul,"2011-07-01",797.03,860.37,783.17,828.25,"81102170000"
"2011",Aug,"2011-08-01",726.81,808.6,639.85,803.82,"1.08E+11"
"2011",Sep,"2011-09-01",644.16,734.06,634.71,727.04,"1.03E+11"
"2011",Oct,"2011-10-01",741.06,769.46,601.71,639.73,"98063670000"
"2011",Nov,"2011-11-01",737.42,756.76,666.16,725.47,"84275050000"
"2011",Dec,"2011-12-01",740.92,753.19,705.78,734.51,"75366190000"
"2012",Jan,"2012-01-01",792.82,800.22,736.78,750.7,"79567560000"
"2012",Feb,"2012-02-01",810.94,833.02,796.99,796.99,"78385710000"
"2012",Mar,"2012-03-01",830.3,847.92,785.41,813.97,"83899660000"
"2012",Apr,"2012-04-01",816.88,841.06,783.56,828.89,"74761710000"
"2012",May,"2012-05-01",761.82,830.1,745.71,817.7,"86920490000"
"2012",Jun,"2012-06-01",798.49,799.0,729.75,752.11,"81582440000"
"2012",Jul,"2012-07-01",786.94,820.44,765.05,799.82,"73103810000"
"2012",Aug,"2012-08-01",812.09,827.13,765.2,790.03,"70283810000"
"2012",Sep,"2012-09-01",837.45,868.5,807.36,813.17,"69784280000"
"2012",Oct,"2012-10-01",818.73,853.57,807.24,840.83,"71752320000"
"2012",Nov,"2012-11-01",821.92,830.55,763.55,818.78,"71489310000"
"2012",Dec,"2012-12-01",849.35,852.5,816.08,825.87,"66388180000"
"2013",Jan,"2013-01-01",902.09,907.91,849.35,849.35,"75848510000"
"2013",Feb,"2013-02-01",911.11,932.0,894.24,905.59,"69273480000"
"2013",Mar,"2013-03-01",951.54,954.0,899.31,905.37,"68527110000"
"2013",Apr,"2013-04-01",947.46,951.6,898.4,951.41,"77098000000"
"2013",May,"2013-05-01",984.15,1008.23,924.21,945.53,"76447250000"
"2013",Jun,"2013-06-01",977.48,1001.49,942.79,986.25,"74946790000"
"2013",Jul,"2013-07-01",1045.26,1056.86,981.3,981.3,"68106820000"
"2013",Aug,"2013-08-01",1010.9,1063.52,1009.46,1051.23,"64802810000"
"2013",Sep,"2013-09-01",1073.79,1082.0,1009.0,1019.48,"66174410000"
"2013",Oct,"2013-10-01",1100.15,1123.26,1037.86,1073.69,"76627760000"
"2013",Nov,"2013-11-01",1142.89,1147.0,1079.08,1099.09,"63509720000"
"2013",Dec,"2013-12-01",1163.64,1167.96,1099.67,1142.3,"64958820000"
"2014",Jan,"2014-01-01",1130.88,1182.04,1119.8,1160.5,"75871910000"
"2014",Feb,"2014-02-01",1183.03,1193.5,1082.72,1130.1,"69725590000"
"2014",Mar,"2014-03-01",1173.04,1212.82,1146.83,1174.23,"71885030000"
"2014",Apr,"2014-04-01",1126.86,1193.96,1095.79,1175.47,"71595810000"
"2014",May,"2014-05-01",1134.5,1144.1,1082.53,1126.04,"63623630000"
"2014",Jun,"2014-06-01",1192.96,1193.6,1118.66,1136.37,"63283380000"
"2014",Jul,"2014-07-01",1120.07,1213.55,1120.06,1196.23,"66524690000"
"2014",Aug,"2014-08-01",1174.35,1177.07,1107.31,1120.54,"58131140000"
"2014",Sep,"2014-09-01",1101.68,1183.85,1101.67,1177.29,"66506610000"
"2014",Oct,"2014-10-01",1173.51,1174.33,1040.47,1101.08,"93694040000"
"2014",Nov,"2014-11-01",1173.23,1191.76,1151.98,1174.5,"63570190000"
"2014",Dec,"2014-12-01",1204.7,1221.44,1134.51,1170.55,"80713820000"
"2015",Jan,"2015-01-01",1165.39,1212.8,1151.3,1209.98,"77300040000"
"2015",Feb,"2015-02-01",1233.37,1239.67,1153.79,1168.58,"68775560000"
"2015",Mar,"2015-03-01",1252.77,1268.16,1206.11,1233.39,"76675850000"
"2015",Apr,"2015-04-01",1220.13,1278.63,1216.1,1250.99,"69440940000"
"2015",May,"2015-05-01",1246.53,1261.02,1211.13,1223.05,"65187730000"
"2015",Jun,"2015-06-01",1253.95,1296.0,1238.65,1252.02,"73192620000"
"2015",Jul,"2015-07-01",1238.68,1275.9,1205.19,1262.12,"77920590000"
"2015",Aug,"2015-08-01",1159.45,1243.16,1102.58,1238.32,"84596790000"
"2015",Sep,"2015-09-01",1100.69,1193.99,1078.63,1148.31,"79958370000"
"2015",Oct,"2015-10-01",1161.86,1178.78,1080.61,1100.89,"85804900000"
"2015",Nov,"2015-11-01",1198.11,1204.87,1140.76,1161.95,"75913590000"
"2015",Dec,"2015-12-01",1135.89,1205.08,1108.76,1198.93,"83609260000"
"2016",Jan,"2016-01-01",1035.38,1134.08,958.48,1134.08,"92409770000"
"2016",Feb,"2016-02-01",1033.9,1044.91,943.1,1033.53,"92998480000"
"2016",Mar,"2016-03-01",1114.03,1117.79,1035.52,1035.52,"92639420000"
"2016",Apr,"2016-04-01",1130.85,1156.07,1088.56,1112.9,"81124990000"
"2016",May,"2016-05-01",1154.79,1158.97,1085.94,1131.21,"78883600000"
"2016",Jun,"2016-06-01",1151.92,1190.17,1085.88,1154.51,"86802700000"
"2016",Jul,"2016-07-01",1219.94,1224.77,1131.71,1151.75,"69530250000"
"2016",Aug,"2016-08-01",1239.91,1251.33,1198.73,1220.3,"75610310000"
"2016",Sep,"2016-09-01",1251.65,1263.46,1206.07,1240.07,"77023620000"
"2016",Oct,"2016-10-01",1191.39,1254.09,1185.17,1251.28,"72915530000"
"2016",Nov,"2016-11-01",1322.34,1347.2,1156.08,1191.77,"88445380000"
"2016",Dec,"2016-12-01",1357.13,1392.71,1308.85,1322.76,"75344550000"
"2017",Jan,"2017-01-01",1361.82,1388.6,1341.46,1357.99,"70576420000"
