"year","month","date","close","high","low","open","volume"
"2016",Jan,"2016-01-01",16466.3,17405.48,15450.56,17405.48,"2844080000"
"2016",Feb,"2016-02-01",16516.5,16795.98,15503.01,16453.63,"2491810000"
"2016",Mar,"2016-03-01",17685.09,17790.11,16545.67,16545.67,"2407750000"
"2016",Apr,"2016-04-01",17773.64,18167.63,17484.23,17661.74,"2096650000"
"2016",May,"2016-05-01",17787.2,17934.61,17331.07,17783.78,"1879010000"
"2016",Jun,"2016-06-01",17929.99,18016.0,17063.08,17754.55,"2350020000"
"2016",Jul,"2016-07-01",18432.24,18622.01,17713.45,17924.24,"1816520000"
"2016",Aug,"2016-08-01",18400.88,18722.61,18247.79,18434.5,"1695750000"
"2016",Sep,"2016-09-01",18308.15,18551.54,17992.21,18396.57,"2101120000"
"2016",Oct,"2016-10-01",18142.42,18399.96,17959.95,18279.6,"1793690000"
"2016",Nov,"2016-11-01",19123.58,19225.29,17883.56,18158.24,"2107770000"
"2016",Dec,"2016-12-01",19762.6,19987.63,19138.79,19149.2,"5952470000"
"2017",Jan,"2017-01-01",19864.09,20125.58,19677.94,19872.86,"6482900000"
"2017",Feb,"2017-02-01",20812.24,20851.33,19831.09,19923.81,"6185580000"
"2017",Mar,"2017-03-01",20663.22,21169.11,20412.8,20957.29,"6941970000"
"2017",Apr,"2017-04-01",20940.51,21070.9,20379.55,20665.17,"5392630000"
"2017",May,"2017-05-01",21008.65,21112.32,20553.45,20962.73,"6613570000"
"2017",Jun,"2017-06-01",21349.63,21535.03,20994.22,21030.55,"7214590000"
"2017",Jul,"2017-07-01",21891.12,21929.8,21279.3,21392.3,"5569720000"
"2017",Aug,"2017-08-01",21948.1,22179.11,21600.34,21961.42,"6150060000"
"2017",Sep,"2017-09-01",22405.09,22419.51,21709.63,21981.77,"6342130000"
"2017",Oct,"2017-10-01",23377.24,23485.25,22416.0,22423.47,"7302910000"
"2017",Nov,"2017-11-01",24272.35,24327.82,23242.75,23442.9,"7335640000"
"2017",Dec,"2017-12-01",24719.22,24876.07,23921.9,24305.4,"6589890000"
"2018",Jan,"2018-01-01",26149.39,26616.71,24741.7,24809.35,"9116920000"
"2018",Feb,"2018-02-01",25029.2,26306.7,23360.29,26083.04,"9450250000"
"2018",Mar,"2018-03-01",24103.11,25449.15,23509.06,25024.04,"8873040000"
"2018",Apr,"2018-04-01",24163.15,24858.97,23344.52,24076.6,"8064550000"
"2018",May,"2018-05-01",24415.84,25086.49,23531.31,24117.29,"7278020000"
"2018",Jun,"2018-06-01",24271.41,25402.83,23997.21,24542.09,"7411110000"
"2018",Jul,"2018-07-01",25415.19,25587.24,24077.56,24161.53,"5408500000"
"2018",Aug,"2018-08-01",25964.82,26167.94,24965.77,25461.63,"5635410000"
"2018",Sep,"2018-09-01",26458.31,26769.16,25754.32,25916.07,"5262500000"
"2018",Oct,"2018-10-01",25115.76,26951.81,24122.23,26598.36,"8373350000"
"2018",Nov,"2018-11-01",25538.46,26277.82,24268.74,25142.08,"7226940000"
"2018",Dec,"2018-12-01",23327.46,25980.21,21712.53,25779.57,"8101540000"
"2019",Jan,"2019-01-01",24999.67,25109.62,22638.41,23058.61,"7189200000"
"2019",Feb,"2019-02-01",25916.0,26241.42,24883.04,25025.31,"5434540000"
"2019",Mar,"2019-03-01",25928.68,26155.98,25208.0,26019.67,"6637700000"
